Iteration;Decisions;Reward Total;Time;ShortestPickupTime;LongestPickupTime;AveragePickupTime;ShortestDropoffTime;LongestDropoffTime;AverageDropoffTime;TotalPickups;TotalDropoffs;Reward Drop off;Reward Pick up;Reward Same Location;Waiting Reward;Bad Destination
1817;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
1818;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
1819;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
1820;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
1821;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
1822;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
1823;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
1824;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
1825;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
1826;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
1827;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
1828;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
1829;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
1830;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
1831;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
1832;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
1833;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
1834;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
1835;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
1836;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
1837;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
1838;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
1839;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
1840;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
1841;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
1842;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
1843;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
1844;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
1845;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
1846;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
1847;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
1848;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
1849;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
1850;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
1851;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
1852;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
1853;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
1854;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
1855;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
1856;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
1857;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
1858;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
1859;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
1860;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
1861;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
1862;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
1863;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
1864;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
1865;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
1866;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
1867;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
1868;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
1869;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
1870;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
1871;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
1872;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
1873;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
1874;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
1875;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
1876;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
1877;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
1878;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
1879;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
1880;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
1881;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
1882;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
1883;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
1884;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
1885;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
1886;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
1887;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
1888;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
1889;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
1890;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
1891;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
1892;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
1893;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
1894;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
1895;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
1896;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
1897;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
1898;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
1899;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
1900;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
1901;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
1902;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
1903;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
1904;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
1905;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
1906;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
1907;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
1908;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
1909;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
1910;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
1911;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
1912;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
1913;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
1914;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
1915;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
1916;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
1917;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
1918;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
1919;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
1920;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
1921;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
1922;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
1923;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
1924;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
1925;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
1926;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
1927;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
1928;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
1929;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
1930;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
1931;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
1932;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
1933;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
1934;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
1935;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
1936;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
1937;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
1938;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
1939;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
1940;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
1941;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
1942;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
1943;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
1944;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
1945;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
1946;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
1947;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
1948;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
1949;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
1950;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
1951;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
1952;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
1953;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
1954;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
1955;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
1956;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
1957;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
1958;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
1959;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
1960;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
1961;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
1962;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
1963;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
1964;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
1965;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
1966;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
1967;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
1968;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
1969;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
1970;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
1971;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
1972;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
1973;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
1974;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
1975;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
1976;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
1977;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
1978;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
1979;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
1980;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
1981;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
1982;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
1983;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
1984;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
1985;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
1986;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
1987;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
1988;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
1989;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
1990;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
1991;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
1992;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
1993;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
1994;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
1995;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
1996;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
1997;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
1998;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
1999;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
2000;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
2001;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
2002;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
2003;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
2004;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
2005;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
2006;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
2007;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
2008;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
2009;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
2010;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
2011;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
2012;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
2013;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
2014;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
2015;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
2016;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
2017;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
2018;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
2019;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
2020;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
2021;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
2022;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
2023;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
2024;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
2025;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
2026;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
2027;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
2028;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
2029;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
2030;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
2031;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
2032;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
2033;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
2034;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
2035;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
2036;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
2037;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
2038;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
2039;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
2040;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
2041;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
2042;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
2043;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
2044;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
2045;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
2046;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
2047;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
2048;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
2049;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
2050;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
2051;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
2052;0;-2000;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;0
2053;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
2054;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
2055;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
2056;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
2057;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
2058;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
2059;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
2060;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
2061;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
2062;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
2063;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
2064;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
2065;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
2066;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
2067;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
2068;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
2069;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
2070;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
2071;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
2072;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
2073;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
2074;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
2075;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
2076;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
2077;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
2078;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
2079;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
2080;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
2081;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
2082;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
2083;1;-509.7499;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-9.75;-500
2084;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
2085;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
2086;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
2087;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
2088;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
2089;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
2090;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
2091;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
2092;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
2093;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
2094;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
2095;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
2096;1;-509.7499;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-9.75;-500
2097;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
2098;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
2099;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
2100;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
2101;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
2102;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
2103;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
2104;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
2105;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
2106;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
2107;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
2108;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
2109;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
2110;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
2111;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
2112;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
2113;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
2114;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
2115;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
2116;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
2117;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
2118;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
2119;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
2120;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
2121;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
2122;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
2123;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
2124;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
2125;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
2126;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
2127;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
2128;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
2129;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
2130;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
2131;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
2132;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
2133;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
2134;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
2135;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
2136;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
2137;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
2138;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
2139;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
2140;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
2141;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
2142;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
2143;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
2144;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
2145;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
2146;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
2147;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
