Iteration;Decisions;Reward Total;Time;ShortestPickupTime;LongestPickupTime;AveragePickupTime;ShortestDropoffTime;LongestDropoffTime;AverageDropoffTime;TotalPickups;TotalDropoffs;Reward Drop off;Reward Pick up;Reward Same Location;Reward Leftover;Bad Destination
33;14;-10313.01;0;214.9999;214.9999;30.71427;191.9998;191.9998;47.99994;7;4;200;140;-6000;-653.0104;-4000
34;15;-17954.91;0;322.6664;322.6664;32.26664;84.49994;84.49994;42.24997;10;2;100;200;-12000;-1254.911;-5000
35;14;-9789.983;0;339.9999;339.9999;26.15384;262.3332;262.3332;52.46664;13;5;250;260;-6000;-799.9832;-3500
36;16;-12499.68;0;184;184;26.28571;173.3332;173.3332;43.33329;7;4;200;140;-8000;-839.6797;-4000
37;16;-15503.31;0;419.9998;419.9998;41.99998;214.1666;214.1666;42.83331;10;5;250;200;-10000;-953.3051;-5000
38;16;-11146.15;0;231.6665;231.6665;28.95831;132.1666;132.1666;33.04165;8;4;200;160;-6000;-1006.149;-4500
39;19;-11032.72;0;231.9999;231.9999;23.19999;141.8333;141.8333;28.36666;10;5;250;200;-6000;-982.7172;-4500
40;13;-3556.677;0;221.0001;221.0001;17;371.9999;371.9999;33.81817;13;11;550;260;-2000;-366.6766;-2000
41;16;-11811.24;0;275.9998;275.9998;27.59998;215.6666;215.6666;35.94443;10;6;300;200;-6000;-811.243;-5500
42;15;-8394.281;0;282.3333;282.3333;20.16667;200.6667;200.6667;28.66667;14;7;350;280;-6000;-524.282;-2500
43;13;-8601.148;0;477.6665;477.6665;36.74358;290.333;290.333;48.38884;13;6;300;260;-6000;-661.1478;-2500
44;15;-12604.42;0;260.3332;260.3332;28.92591;182.6665;182.6665;45.66661;9;4;200;180;-8000;-984.424;-4000
45;15;-8686.467;0;454.6666;454.6666;32.47619;216.4998;216.4998;43.29996;14;5;250;280;-4000;-716.4661;-4500
46;14;-4603.908;0;341.9998;341.9998;31.09089;228.4999;228.4999;38.08331;11;6;300;220;-2000;-623.9077;-2500
47;15;-5378.026;0;340.3333;340.3333;28.3611;146.6666;146.6666;29.33332;12;5;250;240;-2000;-868.0263;-3000
48;16;-8884.409;0;251.3332;251.3332;22.84848;331.5;331.5;36.83333;11;9;450;220;-6000;-554.4092;-3000
49;20;-13604.94;0;154.3334;154.3334;15.43334;236.1668;236.1668;33.73811;10;7;350;200;-8000;-654.938;-5500
50;18;-11425.56;0;241.3332;241.3332;24.13332;130.3333;130.3333;21.72222;10;6;300;200;-6000;-925.5598;-5000
51;17;-14230.85;0;378.6664;378.6664;31.55553;403.4998;403.4998;50.43748;12;8;400;240;-10000;-370.8465;-4500
52;16;-13508.7;0;336;336;30.54545;310.4998;310.4998;51.74997;11;6;300;220;-8000;-1528.703;-4500
53;17;-15019.4;0;651.3332;651.3332;40.70832;272.1663;272.1663;38.8809;16;7;350;320;-10000;-689.4047;-5000
54;16;-6724.186;0;307.6666;307.6666;23.66666;270.8332;270.8332;45.13886;13;6;300;260;-4000;-784.1851;-2500
55;16;-7514.275;0;445.6665;445.6665;29.7111;372.4999;372.4999;37.24999;15;10;500;300;-4000;-314.2755;-4000
56;21;-17798.01;0;308.3332;308.3332;28.03029;151.1666;151.1666;37.79164;11;4;200;220;-12000;-1218.01;-5000
57;21;-18127.4;0;485.9997;485.9997;40.49997;240.4999;240.4999;60.12498;12;4;200;240;-12000;-567.4053;-6000
58;18;-13473.41;0;534.9999;534.9999;38.21428;303.8331;303.8331;43.40473;14;7;350;280;-10000;-603.4073;-3500
59;17;-14625.83;0;535.6666;535.6666;44.63889;347.6664;347.6664;57.9444;12;6;300;240;-10000;-665.8269;-4500
60;18;-13544.61;0;454.9997;454.9997;28.43748;448.1663;448.1663;37.34719;16;12;600;320;-10000;-464.6053;-4000
61;19;-16559.96;0;368.9997;368.9997;28.38459;350.4998;350.4998;43.81247;13;8;400;260;-12000;-719.9641;-4500
62;14;-7096.799;0;390.3335;390.3335;32.52779;492.333;492.333;54.70366;12;9;450;240;-4000;-786.7985;-3000
63;18;-14669.41;0;490.9999;490.9999;30.68749;251.6666;251.6666;35.95237;16;7;350;320;-10000;-839.405;-4500
64;18;-11681.38;0;356.6665;356.6665;35.66665;302.6665;302.6665;43.23807;10;7;350;200;-6000;-731.3763;-5500
65;19;-19028.34;0;407.6665;407.6665;37.06059;327.9998;327.9998;40.99998;11;8;400;220;-14000;-1148.341;-4500
66;21;-15251.36;0;409.3332;409.3332;27.28888;466.6667;466.6667;46.66666;15;10;500;300;-10000;-551.3578;-5500
67;15;-8326.822;0;383.6665;383.6665;23.97915;454.8331;454.8331;34.98716;16;13;650;320;-6000;-796.8222;-2500
68;19;-12711.44;0;637.3333;637.3333;30.34921;689.1663;689.1663;57.43053;21;12;600;420;-8000;-731.4417;-5000
69;21;-15358.67;0;541.3333;541.3333;31.84314;392.1667;392.1667;39.21667;17;10;500;340;-10000;-698.6735;-5500
70;19;-14610.27;0;378.6668;378.6668;31.55556;436.3335;436.3335;62.33335;12;7;350;240;-8000;-1200.274;-6000
71;17;-6446.043;0;344.3333;344.3333;20.2549;414.4998;414.4998;37.6818;17;11;550;340;-4000;-836.0434;-2500
72;17;-7716.062;0;312;312;24;535.6666;535.6666;59.51851;13;9;450;260;-4000;-426.0612;-4000
73;18;-6297.319;0;493.6666;493.6666;25.98245;336.6664;336.6664;42.08331;19;8;400;380;-4000;-577.3182;-2500
74;19;-13091.79;0;294.6668;294.6668;24.55556;392.4998;392.4998;39.24998;12;10;500;240;-8000;-831.7854;-5000
75;23;-20823.36;0;733.3327;733.3327;43.13722;449.1661;449.1661;40.83329;17;11;550;340;-14000;-1213.36;-6500
76;18;-9037.37;0;483.3332;483.3332;34.5238;392.3329;392.3329;39.2333;14;10;500;280;-6000;-817.3696;-3000
77;18;-10140.37;0;409.9999;409.9999;31.53845;337.5;337.5;37.5;13;9;450;260;-6000;-850.3721;-4000
78;21;-14215.85;0;548.3333;548.3333;34.27083;548.8331;548.8331;45.73609;16;12;600;320;-10000;-635.851;-4500
79;24;-20391.61;0;350.9998;350.9998;25.07142;347.8332;347.8332;38.64813;14;9;450;280;-14000;-621.6129;-6500
80;21;-15314.35;0;490.3334;490.3334;27.24075;558;558;46.5;18;12;600;360;-12000;-274.3485;-4000
81;20;-13540.45;0;399.3333;399.3333;19.96667;329.1664;329.1664;32.91665;20;10;500;400;-10000;-940.4528;-3500
82;18;-6326.18;0;430.6665;430.6665;35.88887;462.1664;462.1664;46.21664;12;10;500;240;-2000;-1066.179;-4000
83;19;-10693.37;0;595.9999;595.9999;22.92307;737.9998;737.9998;40.99998;26;18;900;520;-8000;-613.3652;-3500
84;23;-11840.01;0;238;238;13.22223;454.3332;454.3332;28.39582;18;16;800;360;-8000;-500.0078;-4500
85;16;-5908.828;0;941.6663;941.6663;47.08331;602.4997;602.4997;54.7727;20;11;550;400;-2000;-858.8278;-4000
86;21;-7548.344;0;679.6663;679.6663;32.36506;635.1662;635.1662;42.34441;21;15;750;420;-4000;-718.3427;-4000
87;21;-6591.423;0;469.6665;469.6665;22.36507;581.6664;581.6664;36.35415;21;16;800;420;-4000;-311.423;-3500
88;20;-7954.461;0;737.9999;737.9999;33.54545;875.1665;875.1665;48.62036;22;18;900;440;-6000;-294.4615;-3000
89;23;-10405.28;0;757.6667;757.6667;36.07937;742.6666;742.6666;49.5111;21;15;750;420;-6000;-575.2848;-5000
90;22;-7635.421;0;552.6667;552.6667;27.63334;685.6664;685.6664;42.85415;20;16;800;400;-4000;-335.4217;-4500
91;20;-10065.12;0;451.0001;451.0001;30.06667;404.5;404.5;44.94445;15;9;450;300;-6000;-815.1238;-4000
92;20;-14165.2;0;851.9999;851.9999;42.59999;853.166;853.166;50.18624;20;17;850;400;-10000;-415.196;-5000
93;25;-17735;0;417.6665;417.6665;27.84443;508.4998;508.4998;42.37499;15;12;600;300;-12000;-634.9994;-6000
94;25;-19789.9;0;681.6665;681.6665;29.63767;807.8331;807.8331;42.51753;23;19;950;460;-14000;-699.9005;-6500
95;12;-11785.61;0;78.33332;78.33332;26.11111;40.83334;40.83334;40.83334;3;1;50;60;-6000;-1395.606;-4500
96;12;-10652.89;0;105.3334;105.3334;17.55556;120.1667;120.1667;30.04167;6;4;200;120;-6000;-472.8886;-4500
97;26;-14194.06;0;493.3331;493.3331;27.4074;598.8329;598.8329;39.9222;18;15;750;360;-8000;-804.0648;-6500
98;23;-8844.679;0;494.3333;494.3333;19.77333;805.333;805.333;38.34919;25;21;1050;500;-6000;-394.678;-4000
99;13;-9136.968;0;94.00002;94.00002;23.50001;134.6667;134.6667;33.66668;4;4;200;80;-4000;-916.9676;-4500
100;8;-1920.535;0;161.3332;161.3332;23.0476;48.33329;48.33329;48.33329;7;1;50;140;0;-610.535;-1500
101;12;-4841.979;0;230;230;16.42858;215.3333;215.3333;35.88888;14;6;300;280;-2000;-921.9795;-2500
102;26;-21545.07;0;736.3333;736.3333;38.75438;676.8332;676.8332;48.34523;19;14;700;380;-14000;-1125.068;-7500
103;28;-19333.69;0;679.9997;679.9997;28.33332;792.9996;792.9996;46.64703;24;17;850;480;-14000;-663.6899;-6000
104;28;-19486.87;0;577.3333;577.3333;26.24242;823.6667;823.6667;43.35088;22;19;950;440;-14000;-876.8689;-6000
105;13;-7954.401;0;55.66662;55.66662;27.83331;9.666666;9.666666;9.666666;2;1;50;40;-2000;-1044.401;-5000
106;19;-15916.4;0;202.9999;202.9999;22.55555;60.5;60.5;20.16667;9;3;150;180;-10000;-746.3965;-5500
107;26;-15591.67;0;496.333;496.333;26.12279;428.3333;428.3333;30.59524;19;14;700;380;-10000;-1171.67;-5500
108;29;-26758.98;0;1010.666;1010.666;32.60214;1179.5;1179.5;65.52776;31;18;900;620;-20000;-778.982;-7500
109;17;-15506.68;0;271.3332;271.3332;38.76188;156.3332;156.3332;52.11105;7;3;150;140;-10000;-796.6763;-5000
110;18;-13976.54;0;183.3334;183.3334;20.37037;202.1667;202.1667;28.88095;9;7;350;180;-10000;-506.5427;-4000
111;15;-6098.362;0;277.3333;277.3333;21.33333;141.5001;141.5001;20.21429;13;7;350;260;-2000;-1208.361;-3500
112;15;-17314.11;0;54.66667;54.66667;13.66667;0;0;NaN;4;0;0;80;-10000;-1894.113;-5500
113;18;-19963.03;0;230.3333;230.3333;32.90475;159.6664;159.6664;53.22214;7;3;150;140;-12000;-1253.032;-7000
114;25;-12862.4;0;537.3331;537.3331;25.58729;668.3333;668.3333;41.77083;21;16;800;420;-8000;-582.4018;-5500
115;12;-11104.04;0;34.33333;34.33333;6.866666;38.16667;38.16667;19.08333;5;2;100;100;-6000;-1304.039;-4000
116;26;-18357.24;0;935.9999;935.9999;39;1236.334;1236.334;56.19699;24;22;1100;480;-12000;-1437.248;-6500
117;31;-23397.12;0;738.0001;738.0001;28.38462;801.4995;801.4995;42.18419;26;19;950;520;-18000;-367.1245;-6500
118;24;-7405.641;0;660.0002;660.0002;27.50001;962.5001;962.5001;48.12501;24;20;1000;480;-4000;-885.6404;-4000
119;11;-1588.526;0;308.3333;308.3333;22.0238;116.5;116.5;29.12501;14;4;200;280;0;-568.5261;-1500
120;14;-15503.7;0;73;73;12.16667;54.83336;54.83336;27.41668;6;2;100;120;-10000;-723.7029;-5000
121;13;-5160.88;0;250.6666;250.6666;25.06666;282.9998;282.9998;47.16664;10;6;300;200;-2000;-660.8791;-3000
122;28;-5948.175;0;519.3333;519.3333;23.60606;779.3329;779.3329;43.29627;22;18;900;440;-2000;-788.1746;-4500
123;22;-27790.53;0;296.3332;296.3332;26.93938;290.833;290.833;48.47217;11;6;300;220;-20000;-810.5289;-7500
124;27;-9275.352;0;920.9997;920.9997;31.75861;768.6664;768.6664;38.43332;29;20;1000;580;-6000;-855.3505;-4000
125;34;-21013.83;0;722.3329;722.3329;28.89332;682.3331;682.3331;42.64582;25;16;800;500;-14000;-813.8322;-7500
126;16;-14443.86;0;238.3334;238.3334;23.83334;138.5;138.5;34.625;10;4;200;200;-10000;-843.863;-4000
127;17;-12571.27;0;541.333;541.333;36.08887;246.4998;246.4998;35.21426;15;7;350;300;-8000;-721.2664;-4500
128;11;-7827.981;0;229.6666;229.6666;38.27776;178.1664;178.1664;59.38881;6;3;150;120;-4000;-597.9806;-3500
129;18;-13009.54;0;73.66667;73.66667;14.73333;46.33335;46.33335;23.16668;5;2;100;100;-6000;-709.5438;-6500
130;13;-10092.38;0;116.3334;116.3334;12.92593;155;155;51.66666;9;3;150;180;-6000;-922.3851;-3500
131;26;-9832.551;0;836.3327;836.3327;32.16664;867.6659;867.6659;41.31742;26;21;1050;520;-6000;-902.5523;-4500
132;21;-15631.96;0;408.9997;408.9997;31.46151;254.1665;254.1665;36.3095;13;7;350;260;-10000;-741.9622;-5500
133;17;-14662.89;0;238.3333;238.3333;26.48148;193.8332;193.8332;38.76664;9;5;250;180;-10000;-592.8887;-4500
134;11;-9120.522;0;128.3333;128.3333;11.66667;91.8333;91.8333;30.6111;11;3;150;220;-6000;-490.5224;-3000
135;14;-8053.549;0;238.6666;238.6666;26.51851;193.0001;193.0001;38.60001;9;5;250;180;-4000;-483.5486;-4000
136;17;-13451.77;0;182.3333;182.3333;22.79166;140.1667;140.1667;35.04166;8;4;200;160;-8000;-811.7712;-5000
137;26;-5774.514;0;922.9996;922.9996;34.18517;1211.999;1211.999;50.49997;27;24;1200;540;-2000;-514.5143;-5000
138;13;-8693.044;0;148;148;24.66667;90.33328;90.33328;45.16664;6;2;100;120;-4000;-913.0446;-4000
139;29;-14419.61;0;774.9998;774.9998;28.7037;987.1665;987.1665;47.00793;27;21;1050;540;-10000;-509.6128;-5500
140;20;-17022.61;0;345.3331;345.3331;23.02221;245.9998;245.9998;30.74998;15;8;400;300;-12000;-1222.612;-4500
141;11;-4966.686;0;131;131;14.55555;72.33331;72.33331;24.1111;9;3;150;180;-2000;-796.6856;-2500
142;17;-8859.759;0;436.0001;436.0001;24.22223;709.3331;709.3331;47.28888;18;15;750;360;-6000;-469.7585;-3500
143;15;-13321.77;0;213.3333;213.3333;17.77778;224.0001;224.0001;28.00001;12;8;400;240;-10000;-461.7687;-3500
144;16;-6736.188;0;246.3332;246.3332;22.39393;134.8332;134.8332;33.70829;11;4;200;220;-2000;-1156.188;-4000
145;18;-6493.57;0;452.3332;452.3332;26.60783;227.9999;227.9999;37.99998;17;6;300;340;-2000;-1133.57;-4000
146;20;-10552.31;0;328.6666;328.6666;27.38888;401.8332;401.8332;40.18332;12;10;500;240;-6000;-792.3052;-4500
147;32;-25487.22;0;783.3336;783.3336;27.0115;1211.833;1211.833;46.60895;29;26;1300;580;-18000;-867.2177;-8500
148;19;-17750.75;0;296.6666;296.6666;24.72221;238.1665;238.1665;47.6333;12;5;250;240;-12000;-740.7478;-5500
149;22;-20757.05;0;251.6666;251.6666;20.97222;312.4999;312.4999;44.64285;12;7;350;240;-14000;-847.056;-6500
150;34;-22905.73;0;745.9998;745.9998;29.83999;883.8328;883.8328;42.08728;25;21;1050;500;-16000;-955.7344;-7500
151;11;-7603.942;0;123.3334;123.3334;12.33333;127.3334;127.3334;25.46668;10;5;250;200;-6000;-553.9422;-1500
152;17;-13921.62;0;252.3332;252.3332;25.23332;286.6664;286.6664;57.33329;10;5;250;200;-8000;-871.6224;-5500
153;10;-2601.27;0;121.3334;121.3334;20.22223;65.16657;65.16657;65.16657;6;1;50;120;0;-771.2705;-2000
154;16;-11718.04;0;332;332;23.71428;222.0002;222.0002;37.00003;14;6;300;280;-8000;-798.0364;-3500
155;13;-7732.091;0;365.3332;365.3332;28.10256;239.6664;239.6664;47.93329;13;5;250;260;-4000;-742.0909;-3500
156;23;-19634.87;0;253.3333;253.3333;19.48717;336.4997;336.4997;37.38885;13;9;450;260;-14000;-844.8658;-5500
157;12;-8340.834;0;140.6666;140.6666;14.06666;121.6667;121.6667;24.33334;10;5;250;200;-6000;-290.8343;-2500
158;19;-7658.363;0;485.6665;485.6665;25.5614;265.8332;265.8332;29.53702;19;9;450;380;-4000;-488.3632;-4000
159;18;-12115.01;0;350;350;29.16667;235.8332;235.8332;39.30554;12;6;300;240;-8000;-655.0054;-4000
160;16;-16201.25;0;194;194;27.71428;43.50003;43.50003;21.75002;7;2;100;140;-10000;-941.2497;-5500
161;12;-7477.067;0;204.6667;204.6667;29.2381;79.16658;79.16658;39.58329;7;2;100;140;-4000;-717.0677;-3000
162;21;-9415.016;0;726.3335;726.3335;38.22808;845.9997;845.9997;49.76469;19;17;850;380;-6000;-645.0154;-4000
163;30;-15879.46;0;958.333;958.333;34.22618;1275;1275;55.43478;28;23;1150;560;-12000;-589.4608;-5000
164;14;-13023.43;0;247.6666;247.6666;19.05128;163.5;163.5;40.87499;13;4;200;260;-10000;-483.4324;-3000
165;19;-10340.74;0;323.9998;323.9998;23.14284;332.8333;332.8333;33.28333;14;10;500;280;-6000;-620.7393;-4500
166;12;-5640.081;0;169.6667;169.6667;18.85185;127.3333;127.3333;21.22222;9;6;300;180;-2000;-1120.08;-3000
167;24;-19964.88;0;357;357;22.3125;555.0001;555.0001;42.69231;16;13;650;320;-14000;-434.8784;-6500
168;19;-16659.78;0;332.3332;332.3332;23.73808;531.4997;531.4997;48.31815;14;11;550;280;-12000;-489.7782;-5000
169;20;-14051.33;0;304.9999;304.9999;21.78571;247.8335;247.8335;27.53705;14;9;450;280;-10000;-781.3326;-4000
170;18;-9869.257;0;362.6666;362.6666;30.22222;345.8332;345.8332;34.58332;12;10;500;240;-6000;-609.2563;-4000
171;21;-14298.51;0;406.3332;406.3332;25.39583;540.9998;540.9998;60.11108;16;9;450;320;-8000;-568.5132;-6500
172;13;-4373.372;0;355.9997;355.9997;25.42855;177.9999;177.9999;22.24999;14;8;400;280;-2000;-553.3711;-2500
173;12;-6288.056;0;243.6666;243.6666;22.15151;262.1666;262.1666;37.45237;11;7;350;220;-4000;-358.0558;-2500
174;40;-27808.23;0;1001.334;1001.334;29.45099;1151.333;1151.333;37.13979;34;31;1550;680;-20000;-538.2278;-9500
175;23;-25640.73;0;329.9998;329.9998;32.99998;100.6666;100.6666;33.55552;10;3;150;200;-18000;-990.7353;-7000
176;26;-21028.98;0;515.6663;515.6663;28.64812;504.6661;504.6661;36.04758;18;14;700;360;-16000;-1088.983;-5000
177;24;-12713.41;0;422;422;21.1;684.1667;684.1667;45.61112;20;15;750;400;-8000;-863.4048;-5000
178;17;-7121.734;0;527;527;29.27778;580.1666;580.1666;48.34722;18;12;600;360;-4000;-581.7337;-3500
179;19;-19844.15;0;129.6667;129.6667;14.40741;129.8333;129.8333;32.45834;9;4;200;180;-14000;-724.1529;-5500
180;15;-10569.19;0;246.9998;246.9998;30.87498;258.333;258.333;51.6666;8;5;250;160;-6000;-479.1925;-4500
181;17;-5213.699;0;739.666;739.666;41.09256;669.9995;669.9995;55.83329;18;12;600;360;-2000;-673.6992;-3500
182;21;-14242.84;0;320.6667;320.6667;29.15151;331.9998;331.9998;47.42854;11;7;350;220;-8000;-812.8359;-6000
183;34;-10718.96;0;963.9996;963.9996;27.54284;1299.833;1299.833;49.99357;35;26;1300;700;-8000;-718.963;-4000
184;22;-22914.72;0;365.9998;365.9998;33.27271;182.8333;182.8333;30.47222;11;6;300;220;-16000;-934.7217;-6500
185;16;-15008.74;0;194.3334;194.3334;17.66667;66.50005;66.50005;22.16669;11;3;150;220;-10000;-878.7387;-4500
186;11;-8374.267;0;104.9999;104.9999;20.99998;15;15;15;5;1;50;100;-4000;-1024.266;-3500
187;12;-9154.557;0;38.99999;38.99999;9.749998;16.66666;16.66666;16.66666;4;1;50;80;-4000;-1284.558;-4000
188;30;-23287.72;0;694.3329;694.3329;33.06347;745.3327;745.3327;41.40737;21;18;900;420;-16000;-607.7245;-8000
189;21;-18077.31;0;308.3334;308.3334;28.03031;372.1665;372.1665;41.35183;11;9;450;220;-12000;-747.3096;-6000
190;18;-13634.3;0;229.6667;229.6667;20.87879;221.8332;221.8332;36.9722;11;6;300;220;-8000;-654.2967;-5500
191;29;-17802.46;0;663.6666;663.6666;26.54666;759.1662;759.1662;42.1759;25;18;900;500;-12000;-702.4605;-6500
192;11;-6893.38;0;226.3332;226.3332;28.29165;147.1665;147.1665;36.79164;8;4;200;160;-4000;-753.3797;-2500
193;20;-9524.063;0;488.6669;488.6669;24.43335;427.1667;427.1667;32.85898;20;13;650;400;-6000;-574.0648;-4000
194;15;-13197.05;0;140.3334;140.3334;28.06667;22.83334;22.83334;22.83334;5;1;50;100;-8000;-847.0531;-4500
195;17;-5151.307;0;414.9998;414.9998;21.84209;520.9996;520.9996;43.41664;19;12;600;380;-4000;-631.3078;-1500
196;22;-13738.63;0;529.9998;529.9998;35.33332;489.1659;489.1659;48.91659;15;10;500;300;-8000;-1038.633;-5500
197;14;-10287.79;0;723.0001;723.0001;38.05264;478.8331;478.8331;47.88331;19;10;500;380;-6000;-667.7875;-4500
198;29;-15686.1;0;693.6664;693.6664;28.90277;984.6662;984.6662;46.88887;24;21;1050;480;-10000;-1216.1;-6000
199;12;-6959.648;0;442.9997;442.9997;36.91665;317.1667;317.1667;39.64584;12;8;400;240;-4000;-599.6483;-3000
200;37;-14128.99;0;1485;1485;38.07691;1959.333;1959.333;54.42591;39;36;1800;780;-10000;-208.988;-6500
201;23;-19646.78;0;566.6665;566.6665;25.75757;875.6667;875.6667;48.64815;22;18;900;440;-16000;-486.7759;-4500
202;21;-8257.59;0;660.9995;660.9995;34.78945;749.1664;749.1664;57.62819;19;13;650;380;-4000;-787.5892;-4500
203;15;-11496.67;0;113;113;22.59999;66.00002;66.00002;22.00001;5;3;150;100;-6000;-1246.673;-4500
204;23;-7644.51;0;447.6665;447.6665;23.56139;631.3333;631.3333;42.08889;19;15;750;380;-4000;-774.5102;-4000
205;15;-7939.56;0;250.6666;250.6666;25.06666;206.4998;206.4998;68.83327;10;3;150;200;-4000;-289.5595;-4000
206;21;-27693.2;0;278.3333;278.3333;27.83333;185.6667;185.6667;37.13333;10;5;250;200;-20000;-1143.197;-7000
207;21;-13546.69;0;143.6667;143.6667;11.97222;151.5;151.5;25.25001;12;6;300;240;-8000;-586.6912;-5500
208;13;-11139.97;0;60;60;20;0;0;NaN;3;0;0;60;-4000;-1199.965;-6000
209;14;-8043.795;0;262.9998;262.9998;26.29998;186.9999;186.9999;37.39998;10;5;250;200;-6000;-493.7957;-2000
210;14;-8237.568;0;109.3333;109.3333;15.61905;141.6666;141.6666;28.33332;7;5;250;140;-4000;-627.5676;-4000
211;11;-4616.796;0;147.3332;147.3332;18.41665;127.6666;127.6666;42.55554;8;3;150;160;-2000;-926.7966;-2000
212;9;-7374.653;0;48.33329;48.33329;48.33329;0;0;NaN;1;0;0;20;-2000;-1394.652;-4000
213;14;-16109.75;0;168.9999;168.9999;33.79998;173.9999;173.9999;57.99995;5;3;150;100;-10000;-859.7517;-5500
214;22;-13910.26;0;455.6667;455.6667;37.97222;435.3331;435.3331;48.37035;12;9;450;240;-8000;-1100.263;-5500
215;19;-15210.61;0;185.6666;185.6666;26.5238;268.8335;268.8335;53.76669;7;5;250;140;-8000;-1100.611;-6500
216;24;-18035.59;0;352.6665;352.6665;23.5111;340.6665;340.6665;34.06665;15;10;500;300;-12000;-335.587;-6500
217;28;-27610.38;0;390.6667;390.6667;24.41667;501.6667;501.6667;55.74075;16;9;450;320;-20000;-880.3819;-7500
218;24;-15325.3;0;517.6668;517.6668;25.88334;495.1664;495.1664;41.26387;20;12;600;400;-10000;-825.3046;-5500
