Iteration;Decisions;Reward Total;Time;ShortestPickupTime;LongestPickupTime;AveragePickupTime;ShortestDropoffTime;LongestDropoffTime;AverageDropoffTime;TotalPickups;TotalDropoffs;Reward Drop off;Reward Pick up;Reward Same Location;Reward Leftover;Bad Destination
1220;17;-14814.13;0;150;150;16.66666;247.8332;247.8332;35.40475;9;7;350;180;-10000;-844.1326;-4500
1221;20;-12189.22;0;743.9999;743.9999;37.2;489.4996;489.4996;44.49997;20;11;550;400;-8000;-639.2218;-4500
1222;13;-5801.926;0;258.6666;258.6666;18.47618;336.6667;336.6667;48.09525;14;7;350;280;-4000;-431.9263;-2000
1223;20;-13667.57;0;567.6667;567.6667;28.38334;707.6669;707.6669;50.54764;20;14;700;400;-8000;-767.5742;-6000
1224;17;-10129.17;0;309.6667;309.6667;38.70834;30.83333;30.83333;15.41666;8;2;100;160;-4000;-889.1666;-5500
1225;25;-11011.35;0;605.0001;605.0001;28.80953;650.4999;650.4999;36.13888;21;18;900;420;-8000;-831.3543;-3500
1226;12;-3477.288;0;324.3331;324.3331;32.43331;240.9998;240.9998;40.16664;10;6;300;200;-2000;-477.2879;-1500
1227;17;-11155.1;0;240.6666;240.6666;18.51282;296.9999;296.9999;32.99999;13;9;450;260;-8000;-365.1051;-3500
1228;14;-6088.066;0;255.3333;255.3333;28.37036;97.50002;97.50002;32.50001;9;3;150;180;-2000;-918.0667;-3500
1229;19;-12002.03;0;189;189;18.9;173.8333;173.8333;24.83333;10;7;350;200;-8000;-552.0308;-4000
1230;26;-17767.64;0;614.6667;614.6667;36.15686;581.833;581.833;52.89391;17;11;550;340;-12000;-657.6408;-6000
1231;19;-10120.19;0;333.0001;333.0001;22.20001;251.8334;251.8334;27.98149;15;9;450;300;-6000;-870.1871;-4000
1232;13;-5401.67;0;242.3332;242.3332;26.92591;250.9998;250.9998;41.8333;9;6;300;180;-2000;-881.6697;-3000
1233;15;-10186.22;0;114.3333;114.3333;14.29166;168.9999;168.9999;42.24997;8;4;200;160;-6000;-546.218;-4000
1234;22;-13821.69;0;399.3333;399.3333;24.95833;396.1666;396.1666;44.01851;16;9;450;320;-10000;-1091.69;-3500
1235;15;-11463.04;0;78.66667;78.66667;9.833334;103.8333;103.8333;20.76667;8;5;250;160;-8000;-373.0374;-3500
1236;27;-22927.09;0;452.9999;452.9999;23.8421;615.3332;615.3332;43.95237;19;14;700;380;-16000;-507.0854;-7500
1237;17;-7410.283;0;440.6667;440.6667;29.37778;451.6668;451.6668;50.1852;15;9;450;300;-4000;-660.2832;-3500
1238;26;-18362.11;0;635.6666;635.6666;23.54321;814.8329;814.8329;54.32219;27;15;750;540;-12000;-1652.112;-6000
1239;38;-21290.18;0;999.6667;999.6667;27.01802;1445.5;1445.5;42.51471;37;34;1700;740;-14000;-1230.18;-8500
1240;15;-10245.19;0;437.3331;437.3331;36.44442;483.8327;483.8327;53.75919;12;9;450;240;-6000;-435.1899;-4500
1241;29;-18833.22;0;500.6666;500.6666;20.86111;953.9997;953.9997;47.69999;24;20;1000;480;-14000;-813.2181;-5500
1242;10;-7712.878;0;91.66667;91.66667;18.33333;36.83334;36.83334;36.83334;5;1;50;100;-4000;-862.8774;-3000
1243;25;-10198.4;0;594.0002;594.0002;27.00001;680.333;680.333;42.52081;22;16;800;440;-6000;-438.4047;-5000
1244;32;-17267.53;0;857.6663;857.6663;31.76542;955.4991;955.4991;43.43178;27;22;1100;540;-12000;-907.5319;-6000
1245;21;-8127.872;0;250.3334;250.3334;20.86112;340.1666;340.1666;34.01666;12;10;500;240;-6000;-867.872;-2000
1246;15;-6316.438;0;206;206;17.16667;220.5;220.5;36.75;12;6;300;240;-4000;-856.4393;-2000
1247;27;-10456.66;0;1316;1316;36.55554;1245.999;1245.999;44.49997;36;28;1400;720;-8000;-576.6606;-4000
1248;23;-14711.28;0;593.3332;593.3332;34.90195;743.4999;743.4999;49.56666;17;15;750;340;-10000;-301.2824;-5500
1249;15;-14068.5;0;251.0002;251.0002;27.88891;126.6666;126.6666;42.22219;9;3;150;180;-10000;-898.5043;-3500
1250;10;-7613.99;0;270.6667;270.6667;30.07408;164.5;164.5;41.125;9;4;200;180;-4000;-993.9891;-3000
1251;37;-15051.93;0;1060.333;1060.333;24.09848;1526.833;1526.833;40.17982;44;38;1900;880;-12000;-831.925;-5000
1252;12;-8047.111;0;174.3333;174.3333;29.05555;41.50002;41.50002;20.75001;6;2;100;120;-4000;-767.1109;-3500
1253;19;-5928.438;0;192.6666;192.6666;17.51515;363.6667;363.6667;40.40742;11;9;450;220;-2000;-1098.437;-3500
1254;15;-11887.27;0;278.9999;278.9999;25.36363;168.8334;168.8334;28.1389;11;6;300;220;-8000;-407.2715;-4000
1255;24;-16849.45;0;955.6664;955.6664;39.81943;807.9998;807.9998;50.49999;24;16;800;480;-12000;-629.4487;-5500
1256;24;-21047.89;0;561.9997;561.9997;37.46665;332.1664;332.1664;41.52081;15;8;400;300;-14000;-747.8905;-7000
1257;14;-6017.142;0;342.3331;342.3331;28.52776;217.9998;217.9998;43.59997;12;5;250;240;-2000;-1007.142;-3500
1258;14;-9858.035;0;166;166;16.59999;113.6666;113.6666;37.88888;10;3;150;200;-6000;-708.0349;-3500
1259;17;-8033.491;0;640.3335;640.3335;35.57408;691.4997;691.4997;49.39283;18;14;700;360;-6000;-593.4902;-2500
1260;13;-6922.216;0;101.3333;101.3333;25.33332;70.66664;70.66664;35.33332;4;2;100;80;-2000;-1102.215;-4000
1261;15;-8310.136;0;248.3334;248.3334;24.83334;468.667;468.667;58.58337;10;8;400;200;-4000;-910.137;-4000
1262;15;-9687.663;0;55.00001;55.00001;13.75;98.6666;98.6666;32.88887;4;3;150;80;-4000;-917.6635;-5000
1263;17;-13246.85;0;438.3334;438.3334;25.78432;586.833;586.833;45.141;17;13;650;340;-10000;-236.8462;-4000
1264;28;-19661.52;0;534.0001;534.0001;24.27273;873.1668;873.1668;45.95615;22;19;950;440;-14000;-551.5233;-6500
1265;24;-11281.43;0;379.9999;379.9999;21.11111;484.833;484.833;37.29485;18;13;650;360;-8000;-791.4318;-3500
1266;14;-7099.461;0;128.3333;128.3333;14.25926;207.1666;207.1666;41.43332;9;5;250;180;-4000;-529.4612;-3000
1267;13;-4263.093;0;373.9999;373.9999;26.71428;507.9998;507.9998;46.1818;14;11;550;280;-2000;-593.0931;-2500
1268;36;-9162.234;0;1387.999;1387.999;34.69998;1732.499;1732.499;52.49997;40;33;1650;800;-4000;-612.233;-7000
1269;11;-3608.798;0;257.3333;257.3333;25.73333;168.9999;168.9999;42.24997;10;4;200;200;-2000;-508.7981;-1500
1270;20;-12640.9;0;228.6666;228.6666;14.29166;323.3331;323.3331;32.33331;16;10;500;320;-10000;-460.8994;-3000
1271;18;-24872.45;0;252.3332;252.3332;21.02777;299.3336;299.3336;42.76194;12;7;350;240;-18000;-962.4498;-6500
1272;11;-6657.853;0;126;126;14;282.5;282.5;40.35715;9;7;350;180;-4000;-687.8529;-2500
1273;35;-25766.92;0;829.6662;829.6662;29.63094;1023.833;1023.833;56.87964;28;18;900;560;-18000;-726.9275;-8500
1274;14;-3330.544;0;213.6666;213.6666;23.74073;142.6667;142.6667;28.53333;9;5;250;180;0;-760.5444;-3000
1275;15;-6464.577;0;377.6663;377.6663;34.3333;328.8329;328.8329;41.10412;11;8;400;220;-4000;-584.577;-2500
1276;14;-10309.27;0;241.9999;241.9999;24.19999;67.49997;67.49997;22.49999;10;3;150;200;-6000;-659.2708;-4000
1277;10;-7900.015;0;102;102;16.99999;51.66659;51.66659;51.66659;6;1;50;120;-4000;-1070.016;-3000
1278;18;-14138.55;0;292;292;19.46667;164.9998;164.9998;27.49998;15;6;300;300;-10000;-738.5482;-4000
1279;13;-9748.967;0;254.3332;254.3332;28.25924;183.6664;183.6664;45.9166;9;4;200;180;-6000;-628.9667;-3500
1280;18;-11784.32;0;416;416;21.89474;429.8331;429.8331;42.98331;19;10;500;380;-8000;-1164.321;-3500
1281;13;-8679.708;0;129;129;16.125;183.1667;183.1667;30.52778;8;6;300;160;-6000;-639.7083;-2500
1282;16;-11549.59;0;359.3334;359.3334;32.66667;377.1666;377.1666;47.14582;11;8;400;220;-8000;-669.5884;-3500
1283;16;-9776.98;0;237;237;26.33333;186.8333;186.8333;31.13889;9;6;300;180;-6000;-756.9807;-3500
1284;13;-6910.814;0;163;163;18.11112;250.8333;250.8333;41.80555;9;6;300;180;-4000;-390.8144;-3000
1285;15;-3412.371;0;253.3332;253.3332;25.33332;213.9998;213.9998;42.79996;10;5;250;200;0;-1362.371;-2500
1286;11;-8248.818;0;93.66666;93.66666;23.41666;39.66665;39.66665;39.66665;4;1;50;80;-4000;-878.8177;-3500
1287;13;-3657.519;0;244;244;20.33333;338.6664;338.6664;42.33331;12;8;400;240;-2000;-797.5189;-1500
1288;15;-3654.913;0;348.3331;348.3331;24.88094;345.4999;345.4999;34.55;14;10;500;280;-2000;-434.9132;-2000
1289;16;-15523.52;0;303.3333;303.3333;21.66666;280.1667;280.1667;35.02084;14;8;400;280;-10000;-1203.519;-5000
1290;9;-4550.504;0;210.3333;210.3333;26.29166;143.1667;143.1667;28.63333;8;5;250;160;-2000;-460.5037;-2500
1291;19;-13630.08;0;433.6665;433.6665;27.10416;284.4998;284.4998;35.56248;16;8;400;320;-10000;-350.0816;-4000
1292;39;-19619.06;0;1427.666;1427.666;38.58556;1777.332;1777.332;52.27448;37;34;1700;740;-14000;-1059.064;-7000
1293;11;-4247.218;0;395;395;32.91667;148.8332;148.8332;37.2083;12;4;200;240;-2000;-687.2185;-2000
1294;25;-10531.49;0;597.3332;597.3332;29.86666;670.9999;670.9999;41.9375;20;16;800;400;-6000;-731.4852;-5000
1295;16;-11844.77;0;351.6665;351.6665;23.44444;221.8332;221.8332;31.69046;15;7;350;300;-8000;-494.7661;-4000
1296;13;-9964.229;0;148.3333;148.3333;21.19048;143.9999;143.9999;35.99998;7;4;200;140;-6000;-804.2296;-3500
1297;18;-10708.82;0;254.9999;254.9999;25.49999;210.1667;210.1667;35.02779;10;6;300;200;-6000;-1208.825;-4000
1298;15;-9656.22;0;160.3333;160.3333;20.04166;143.3333;143.3333;28.66666;8;5;250;160;-6000;-1066.219;-3000
1299;15;-8353.685;0;277.6666;277.6666;27.76666;239.8334;239.8334;39.97223;10;6;300;200;-4000;-853.6854;-4000
1300;22;-10006.11;0;568.6663;568.6663;37.91109;513.6661;513.6661;46.69692;15;11;550;300;-4000;-856.1073;-6000
1301;21;-16244.27;0;171.6666;171.6666;13.20513;330.4999;330.4999;47.21427;13;7;350;260;-10000;-1354.271;-5500
1302;19;-9294.657;0;550.9997;550.9997;32.41175;556.4998;556.4998;50.59089;17;11;550;340;-6000;-684.6583;-3500
1303;15;-12539.45;0;83.33334;83.33334;10.41667;130;130;26.00001;8;5;250;160;-8000;-949.4548;-4000
1304;27;-16876.23;0;452.3332;452.3332;22.61666;726.4995;726.4995;45.40622;20;16;800;400;-12000;-576.2308;-5500
1305;17;-15837.13;0;214;214;26.75;218.4997;218.4997;54.62494;8;4;200;160;-10000;-697.1332;-5500
1306;12;-7542.843;0;168.9998;168.9998;24.14284;142.8333;142.8333;35.70832;7;4;200;140;-4000;-882.8434;-3000
1307;15;-6979.149;0;631.667;631.667;31.58335;524.5004;524.5004;40.34618;20;13;650;400;-6000;-529.1491;-1500
1308;12;-3603.384;0;155.3333;155.3333;14.12121;135.3333;135.3333;27.06667;11;5;250;220;-2000;-573.3837;-1500
1309;28;-14782.65;0;519.3333;519.3333;25.96667;646.5;646.5;40.40625;20;16;800;400;-10000;-482.6454;-5500
1310;22;-7544.077;0;601.9999;601.9999;30.1;677.8334;677.8334;45.18889;20;15;750;400;-6000;-694.0773;-2000
1311;14;-7191.356;0;336.9998;336.9998;30.63634;144.9999;144.9999;36.24998;11;4;200;220;-4000;-611.3559;-3000
1312;12;-12102.13;0;88.99995;88.99995;17.79999;44.49998;44.49998;44.49998;5;1;50;100;-8000;-752.1271;-3500
1313;21;-10945.4;0;464.3334;464.3334;27.31373;647.4998;647.4998;46.24999;17;14;700;340;-8000;-485.3987;-3500
1314;17;-10634.43;0;205.6666;205.6666;22.85184;273.4999;273.4999;39.07141;9;7;350;180;-6000;-664.4332;-4500
1315;27;-26510.86;0;514.9996;514.9996;28.61109;571.6664;571.6664;47.63887;18;12;600;360;-20000;-470.8609;-7000
1316;18;-10388.93;0;300.9998;300.9998;21.49999;337.3334;337.3334;33.73334;14;10;500;280;-8000;-668.9312;-2500
1317;18;-13741.28;0;391.6666;391.6666;26.11111;258.3333;258.3333;28.7037;15;9;450;300;-10000;-491.2801;-4000
1318;26;-11817.92;0;523.6666;523.6666;27.5614;463.1667;463.1667;30.87778;19;15;750;380;-8000;-447.9174;-4500
1319;15;-6811.572;0;306.0001;306.0001;43.71429;242.1667;242.1667;60.54167;7;4;200;140;-2000;-1151.572;-4000
1320;20;-9049.327;0;746.6669;746.6669;43.92158;583.1664;583.1664;48.5972;17;12;600;340;-4000;-989.3262;-5000
1321;15;-12027.71;0;613.6666;613.6666;40.91111;255.1666;255.1666;42.52777;15;6;300;300;-8000;-627.7117;-4000
1322;14;-5406.782;0;548.0001;548.0001;36.53334;350.1665;350.1665;50.02378;15;7;350;300;-2000;-556.7823;-3500
1323;16;-5581.894;0;196.6667;196.6667;17.87879;266.6666;266.6666;38.09522;11;7;350;220;-2000;-651.8931;-3500
1324;21;-8612.701;0;414;414;25.875;547.6669;547.6669;49.7879;16;11;550;320;-4000;-482.702;-5000
1325;16;-9435.161;0;119.3333;119.3333;13.25926;109.8334;109.8334;21.96667;9;5;250;180;-6000;-865.1611;-3000
1326;14;-7696.722;0;563.3328;563.3328;37.55552;256.1666;256.1666;64.04166;15;4;200;300;-4000;-1196.72;-3000
1327;23;-18758.99;0;532.9998;532.9998;29.6111;582.1663;582.1663;38.81108;18;15;750;360;-14000;-368.9944;-5500
1328;14;-6009.185;0;442.9997;442.9997;36.91665;298.6664;298.6664;42.66663;12;7;350;240;-2000;-1099.185;-3500
1329;20;-10827.41;0;559;559;29.42105;604.9997;604.9997;40.33331;19;15;750;380;-6000;-957.4109;-5000
1330;16;-12281.88;0;450.6666;450.6666;32.19047;412.8329;412.8329;45.87032;14;9;450;280;-8000;-511.883;-4500
1331;11;-5517.525;0;123.3333;123.3333;12.33333;90.33326;90.33326;45.16663;10;2;100;200;-2000;-817.5244;-3000
1332;25;-10880.44;0;953.9996;953.9996;35.33332;1105.832;1105.832;55.29162;27;20;1000;540;-6000;-920.441;-5500
1333;29;-11298;0;919.3333;919.3333;35.35897;950.8336;950.8336;52.82409;26;18;900;520;-6000;-718.0002;-6000
1334;33;-21280.88;0;893.0001;893.0001;29.76667;1167.833;1167.833;46.71333;30;25;1250;600;-16000;-630.8798;-6500
1335;13;-18079.71;0;62.00002;62.00002;20.66667;0;0;NaN;3;0;0;60;-12000;-1139.702;-5000
1336;15;-1903.725;0;431.3331;431.3331;26.95832;269.8333;269.8333;33.72916;16;8;400;320;0;-623.7252;-2000
1337;25;-16776.76;0;531.6665;531.6665;26.58332;630.6664;630.6664;37.09803;20;17;850;400;-12000;-526.7656;-5500
1338;22;-14148.82;0;299.6665;299.6665;17.62744;363.9997;363.9997;33.09089;17;11;550;340;-8000;-1038.816;-6000
1339;17;-4928.682;0;499.9998;499.9998;31.24999;287;287;31.88889;16;9;450;320;-2000;-698.6808;-3000
1340;18;-11785.84;0;310.3333;310.3333;23.87179;363.6664;363.6664;40.40738;13;9;450;260;-8000;-995.8375;-3500
1341;20;-17402.11;0;247.9999;247.9999;20.66666;271.1665;271.1665;38.73807;12;7;350;240;-12000;-492.1115;-5500
1342;20;-11971.99;0;592.6667;592.6667;28.22222;756.6666;756.6666;47.29166;21;16;800;420;-8000;-691.9912;-4500
1343;28;-12035.31;0;707.0001;707.0001;28.28;1039.333;1039.333;43.30554;25;24;1200;500;-8000;-735.3056;-5000
1344;14;-3930.845;0;182.3333;182.3333;22.79167;109.1667;109.1667;27.29168;8;4;200;160;0;-790.845;-3500
1345;15;-10928.2;0;160;160;19.99999;106.8334;106.8334;53.41668;8;2;100;160;-6000;-1188.2;-4000
1346;17;-5950.113;0;356.9998;356.9998;27.46153;343.6664;343.6664;42.95831;13;8;400;260;-2000;-610.1127;-4000
1347;15;-17380.77;0;374.6666;374.6666;41.62962;132.3333;132.3333;66.16663;9;2;100;180;-12000;-1160.773;-4500
1348;33;-12727.62;0;1121;1121;33.9697;1172.166;1172.166;45.08332;33;26;1300;660;-8000;-687.6185;-6000
1349;14;-7974.314;0;392.3331;392.3331;28.02379;298.8332;298.8332;42.69046;14;7;350;280;-4000;-604.3145;-4000
1350;14;-9227.484;0;202.3333;202.3333;18.39394;325.1666;325.1666;40.64583;11;8;400;220;-6000;-347.4841;-3500
1351;21;-7796.899;0;642.3332;642.3332;25.69333;853.8331;853.8331;44.93858;25;19;950;500;-6000;-746.8997;-2500
1352;16;-12942.16;0;212.0001;212.0001;17.66667;450.1666;450.1666;56.27082;12;8;400;240;-8000;-1082.155;-4500
1353;32;-26098.12;0;1055.667;1055.667;37.70237;1457.333;1457.333;60.72222;28;24;1200;560;-20000;-858.1221;-7000
1354;19;-17919.11;0;432.9997;432.9997;33.30767;342.8334;342.8334;57.1389;13;6;300;260;-12000;-979.1066;-5500
1355;15;-16019.13;0;88;88;11;97.66668;97.66668;24.41667;8;4;200;160;-10000;-879.1301;-5500
1356;11;-7790.132;0;166.3333;166.3333;20.79167;97.99996;97.99996;32.66665;8;3;150;160;-4000;-600.1312;-3500
1357;19;-14497.72;0;436.333;436.333;33.56408;319.1664;319.1664;45.59519;13;7;350;260;-8000;-607.7222;-6500
1358;15;-12626.29;0;188.3332;188.3332;18.83332;181.8331;181.8331;36.36663;10;5;250;200;-8000;-1076.294;-4000
1359;13;-10868.99;0;282.6667;282.6667;23.55556;195;195;27.85715;12;7;350;240;-8000;-458.9903;-3000
1360;13;-7106.073;0;197.3333;197.3333;16.44444;126;126;31.50001;12;4;200;240;-4000;-546.0737;-3000
1361;25;-8805.112;0;725.9997;725.9997;32.99998;534.1661;534.1661;41.0897;22;13;650;440;-4000;-895.1124;-5000
1362;28;-33857.87;0;601.6665;601.6665;30.08332;616.1666;616.1666;44.0119;20;14;700;400;-26000;-457.8663;-8500
1363;13;-6123.154;0;142;142;15.77777;200.6664;200.6664;50.16661;9;4;200;180;-2000;-1003.153;-3500
1364;14;-3759.589;0;333.3333;333.3333;22.22222;504.3331;504.3331;45.84846;15;11;550;300;-2000;-609.589;-2000
1365;11;-12165.16;0;85.00001;85.00001;14.16667;21.33334;21.33334;21.33334;6;1;50;120;-8000;-835.1617;-3500
1366;20;-13067.9;0;517.9998;517.9998;32.37499;514.833;514.833;42.90275;16;12;600;320;-8000;-987.8954;-5000
1367;21;-13461.67;0;475.3333;475.3333;22.63492;515.3332;515.3332;42.94443;21;12;600;420;-10000;-481.6694;-4000
1368;17;-9025.602;0;297.3333;297.3333;22.87179;558.1666;558.1666;55.81666;13;10;500;260;-4000;-785.6027;-5000
1369;25;-12035.25;0;696.9998;696.9998;30.30434;688.8329;688.8329;43.05206;23;16;800;460;-8000;-795.2535;-4500
1370;37;-20411.93;0;426.9999;426.9999;13.34375;1000.999;1000.999;37.07405;32;27;1350;640;-16000;-901.9217;-5500
1371;19;-12930.13;0;297.6667;297.6667;24.80556;260.1666;260.1666;32.52083;12;8;400;240;-8000;-1070.13;-4500
1372;17;-7253.275;0;254.3332;254.3332;25.43332;337.4997;337.4997;42.18747;10;8;400;200;-4000;-353.2756;-3500
1373;18;-13099.31;0;333.9999;333.9999;23.85713;482.3334;482.3334;43.84849;14;11;550;280;-8000;-929.3069;-5000
1374;14;-11665.29;0;217.6667;217.6667;27.20834;99.33334;99.33334;33.11111;8;3;150;160;-6000;-1475.287;-4500
1375;12;-8142.657;0;298;298;42.57143;67.33336;67.33336;33.66668;7;2;100;140;-4000;-882.6565;-3500
1376;15;-16955.88;0;206.3333;206.3333;22.92592;165;165;33.00001;9;5;250;180;-12000;-885.8751;-4500
1377;15;-9772.913;0;178.3334;178.3334;19.81482;222.8335;222.8335;44.56669;9;5;250;180;-6000;-702.913;-3500
1378;11;-7605.642;0;193;193;24.125;110.1666;110.1666;36.72222;8;3;150;160;-4000;-1415.641;-2500
1379;13;-6021.075;0;421.6666;421.6666;26.35416;720.0003;720.0003;65.45457;16;11;550;320;-4000;-891.0757;-2000
1380;21;-18937.17;0;394.6665;394.6665;32.88888;222.5;222.5;31.78571;12;7;350;240;-14000;-1027.169;-4500
1381;16;-5774.404;0;531.3331;531.3331;31.25489;725.9995;725.9995;48.39997;17;15;750;340;-4000;-864.4041;-2000
1382;23;-15553.92;0;609.3331;609.3331;32.07016;667.9998;667.9998;51.3846;19;13;650;380;-10000;-583.9166;-6000
1383;13;-4885.59;0;112.6667;112.6667;16.09524;99.6667;99.6667;24.91668;7;4;200;140;-2000;-725.5894;-2500
1384;11;-3191.659;0;154.3333;154.3333;19.29167;132.8333;132.8333;44.27776;8;3;150;160;0;-1001.66;-2500
1385;21;-13999.24;0;742.6664;742.6664;35.36507;1132.5;1132.5;59.60526;21;19;950;420;-10000;-369.2365;-5000
1386;12;-6140.816;0;165.6665;165.6665;20.70832;219.1665;219.1665;36.52774;8;6;300;160;-4000;-600.8167;-2000
1387;28;-17163.78;0;1109.333;1109.333;44.37332;1078.833;1078.833;51.37299;25;21;1050;500;-12000;-713.7843;-6000
1388;21;-10936.58;0;302.6666;302.6666;23.28205;401.3333;401.3333;44.59259;13;9;450;260;-6000;-646.5839;-5000
1389;19;-10130.13;0;612.3333;612.3333;29.15873;553.8332;553.8332;34.61457;21;16;800;420;-8000;-350.1357;-3000
1390;17;-22565.26;0;249.6666;249.6666;22.69696;54.99994;54.99994;54.99994;11;1;50;220;-16000;-1335.256;-5500
1391;14;-7740.479;0;225.6666;225.6666;25.07407;183.6667;183.6667;26.23809;9;7;350;180;-4000;-770.4791;-3500
1392;16;-13901.46;0;275;275;25;161.5002;161.5002;40.37504;11;4;200;220;-10000;-821.4601;-3500
1393;19;-12917.43;0;260.9999;260.9999;23.72727;351.6667;351.6667;39.07408;11;9;450;220;-8000;-587.4272;-5000
1394;10;-2955.378;0;76.33334;76.33334;15.26667;64.66667;64.66667;21.55556;5;3;150;100;0;-705.3784;-2500
1395;23;-15015.2;0;272;272;18.13333;416.1666;416.1666;34.68055;15;12;600;300;-10000;-915.2041;-5000
1396;17;-18835.73;0;188.3333;188.3333;23.54167;210.0001;210.0001;52.50003;8;4;200;160;-12000;-1195.733;-6000
1397;17;-8522.333;0;217.3333;217.3333;16.71795;352;352;39.11111;13;9;450;260;-6000;-732.3331;-2500
1398;10;-6936.46;0;335.6667;335.6667;25.82052;161.4999;161.4999;40.37498;13;4;200;260;-4000;-396.4615;-3000
1399;20;-9417.973;0;345.3334;345.3334;23.02223;498.3331;498.3331;38.33332;15;13;650;300;-6000;-867.9727;-3500
1400;40;-16119.29;0;864.6666;864.6666;22.17094;1183.333;1183.333;34.80391;39;34;1700;780;-12000;-1099.288;-5500
1401;15;-10273.27;0;170.3333;170.3333;17.03333;202;202;28.85714;10;7;350;200;-6000;-823.27;-4000
1402;13;-8393.841;0;91.33337;91.33337;15.22223;93.33332;93.33332;31.11111;6;3;150;120;-4000;-1163.841;-3500
1403;45;-27249.07;0;1085;1085;24.65909;1953.666;1953.666;51.41227;44;38;1900;880;-22000;-529.0685;-7500
1404;12;-5873.794;0;150.6666;150.6666;18.83332;157.1666;157.1666;31.43333;8;5;250;160;-2000;-783.7936;-3500
1405;19;-17591.43;0;362.3334;362.3334;32.9394;324.3333;324.3333;40.54167;11;8;400;220;-12000;-711.4275;-5500
1406;22;-13035;0;553.9999;553.9999;32.58823;746.0005;746.0005;53.28575;17;14;700;340;-8000;-575.0015;-5500
1407;22;-12344.54;0;749.6663;749.6663;44.09801;635.8325;635.8325;52.98604;17;12;600;340;-6000;-784.5359;-6500
1408;21;-11062.63;0;743.3332;743.3332;32.31884;834.8327;834.8327;55.65551;23;15;750;460;-8000;-772.6361;-3500
1409;34;-24420.24;0;585.3331;585.3331;22.51281;954.9998;954.9998;45.47618;26;21;1050;520;-18000;-490.2354;-7500
1410;21;-12939.61;0;539.6666;539.6666;25.69841;670.8333;670.8333;39.46078;21;17;850;420;-8000;-1209.611;-5000
1411;21;-18887.25;0;735.3331;735.3331;45.95832;317.1666;317.1666;52.8611;16;6;300;320;-12000;-507.2459;-7000
1412;14;-7997.935;0;330.3333;330.3333;33.03333;111.6667;111.6667;37.22223;10;3;150;200;-4000;-847.9351;-3500
1413;26;-7043.86;0;646.9998;646.9998;29.40908;929.4999;929.4999;58.09375;22;16;800;440;-2000;-783.8602;-5500
1414;16;-11066.95;0;490.3331;490.3331;30.64582;507.3332;507.3332;50.73331;16;10;500;320;-8000;-386.949;-3500
1415;13;-5858.59;0;205.6666;205.6666;22.85184;23.83335;23.83335;23.83335;9;1;50;180;-2000;-588.5902;-3500
1416;14;-8981.62;0;206.3333;206.3333;17.19444;87.00004;87.00004;29.00001;12;3;150;240;-6000;-871.6215;-2500
1417;25;-10754.45;0;660.9998;660.9998;34.78946;733.6661;733.6661;48.91107;19;15;750;380;-6000;-384.4494;-5500
1418;14;-12153.48;0;169.3333;169.3333;24.19047;170;170;34;7;5;250;140;-8000;-543.4833;-4000
1419;13;-4547.008;0;139.3333;139.3333;17.41666;198.1666;198.1666;33.02776;8;6;300;160;-2000;-507.0074;-2500
1420;17;-13385.69;0;308.6667;308.6667;28.06061;121.0001;121.0001;30.25002;11;4;200;220;-8000;-805.692;-5000
1421;21;-13187.45;0;537.9999;537.9999;24.45454;559.6664;559.6664;43.05126;22;13;650;440;-8000;-777.4514;-5500
1422;17;-8341.23;0;319;319;24.53846;133.6667;133.6667;33.41666;13;4;200;260;-4000;-801.2299;-4000
1423;15;-8799.499;0;322.9999;322.9999;20.1875;255.8332;255.8332;36.5476;16;7;350;320;-6000;-469.5016;-3000
1424;15;-10085.52;0;91.33334;91.33334;11.41667;125.6666;125.6666;31.41665;8;4;200;160;-6000;-945.5192;-3500
1425;9;-6290.95;0;128.6667;128.6667;18.38095;104.5;104.5;26.12501;7;4;200;140;-4000;-630.95;-2000
1426;18;-11739.47;0;269.6668;269.6668;29.96297;158.8332;158.8332;39.7083;9;4;200;180;-6000;-1119.472;-5000
1427;12;-7477.43;0;173.6666;173.6666;24.80952;41.83335;41.83335;20.91667;7;2;100;140;-4000;-717.428;-3000
1428;15;-9049.278;0;268.0001;268.0001;22.33334;446.8336;446.8336;49.64818;12;9;450;240;-6000;-739.2771;-3000
1429;17;-14497.01;0;443.9998;443.9998;29.59999;350.1666;350.1666;58.3611;15;6;300;300;-10000;-597.0095;-4500
1430;10;-4261.186;0;264.3332;264.3332;26.43332;166.6665;166.6665;55.55551;10;3;150;200;-2000;-611.1863;-2000
1431;23;-5933.959;0;630.6666;630.6666;25.22666;984.6665;984.6665;44.75757;25;22;1100;500;-4000;-533.9597;-3000
1432;12;-7904.804;0;71.66669;71.66669;14.33334;46.83333;46.83333;23.41666;5;2;100;100;-4000;-1104.804;-3000
1433;18;-15273.1;0;323.3331;323.3331;32.33331;198.6666;198.6666;49.66665;10;4;200;200;-10000;-673.0997;-5000
1434;15;-9389.396;0;341.3331;341.3331;26.2564;217.1665;217.1665;43.43331;13;5;250;260;-6000;-399.397;-3500
1435;27;-6526.34;0;830.3332;830.3332;29.65476;1088.167;1088.167;45.34027;28;24;1200;560;-4000;-286.3404;-4000
1436;13;-12919.28;0;127;127;15.875;0;0;NaN;8;0;0;160;-8000;-1079.275;-4000
