Iteration;Decisions;Reward Total;Time;ShortestPickupTime;LongestPickupTime;AveragePickupTime;ShortestDropoffTime;LongestDropoffTime;AverageDropoffTime;TotalPickups;TotalDropoffs;Reward Drop off;Reward Pick up;Reward Same Location;Reward Leftover;Bad Destination
47;22;-11748.52;0;405.6664;405.6664;27.04442;647.333;647.333;46.23807;15;14;700;300;-6000;-1248.515;-5500
48;18;-6436.413;0;707.3335;707.3335;32.15152;805.3332;805.3332;44.74073;22;18;900;440;-4000;-776.412;-3000
49;12;-9339.084;0;132.6667;132.6667;13.26667;338.6667;338.6667;37.62963;10;9;450;200;-6000;-489.0822;-3500
50;20;-3452.178;0;430.3333;430.3333;20.49206;756.6666;756.6666;54.04761;21;14;700;420;-2000;-572.1784;-2000
51;20;-5066.705;0;1007.666;1007.666;38.75639;884.9999;884.9999;63.21428;26;14;700;520;-2000;-786.7042;-3500
52;16;-3548.651;0;97.33335;97.33335;13.90476;156.3333;156.3333;31.26666;7;5;250;140;0;-438.6503;-3500
53;26;-19522.79;0;542.6664;542.6664;28.56139;655.8328;655.8328;40.98955;19;16;800;380;-14000;-1202.786;-5500
54;16;-18090.26;0;237.6666;237.6666;33.95237;68.16667;68.16667;34.08334;7;2;100;140;-12000;-830.257;-5500
55;13;-13221.36;0;71.66667;71.66667;11.94445;14.99999;14.99999;14.99999;6;1;50;120;-8000;-891.3582;-4500
56;21;-12370.13;0;1090.666;1090.666;33.05049;1333.667;1333.667;60.6212;33;22;1100;660;-10000;-630.134;-3500
57;14;-9636.232;0;197.3333;197.3333;17.93939;88.83325;88.83325;29.61108;11;3;150;220;-6000;-1006.232;-3000
58;14;-14226.02;0;448.3331;448.3331;40.75755;225.6664;225.6664;56.41659;11;4;200;220;-10000;-646.0212;-4000
59;20;-17377.42;0;495.3334;495.3334;30.95834;510.1663;510.1663;46.37876;16;11;550;320;-12000;-747.4214;-5500
60;33;-17416.08;0;682.3332;682.3332;25.2716;994.1662;994.1662;39.76665;27;25;1250;540;-14000;-206.0862;-5000
61;18;-12004.38;0;293.0001;293.0001;26.63637;189.5;189.5;37.89999;11;5;250;220;-8000;-974.3828;-3500
62;19;-11952.71;0;178.3333;178.3333;16.21212;93.1667;93.1667;23.29168;11;4;200;220;-6000;-872.7096;-5500
63;15;-7949.57;0;214.3334;214.3334;26.79167;144.5;144.5;28.90001;8;5;250;160;-4000;-859.5691;-3500
64;13;-11171.1;0;114.6667;114.6667;12.74074;225.3334;225.3334;45.06667;9;5;250;180;-8000;-601.0988;-3000
65;10;-2189.193;0;236;236;26.22223;174.5;174.5;29.08334;9;6;300;180;0;-669.1924;-2000
66;17;-12535.63;0;495.9998;495.9998;38.15383;455.6664;455.6664;65.09521;13;7;350;260;-8000;-645.6282;-4500
67;14;-5257.515;0;357.6664;357.6664;44.7083;117.3332;117.3332;39.11106;8;3;150;160;0;-1067.516;-4500
68;15;-7510.257;0;153;153;19.12501;129.6666;129.6666;64.83331;8;2;100;160;-2000;-770.2575;-5000
69;18;-14234.48;0;393.3331;393.3331;30.25639;99.33324;99.33324;33.11108;13;3;150;260;-8000;-1144.476;-5500
70;27;-8660.115;0;1061.666;1061.666;40.83331;1062.499;1062.499;55.92102;26;19;950;520;-4000;-630.1154;-5500
71;17;-6410.162;0;550;550;32.35294;496.6664;496.6664;41.38887;17;12;600;340;-4000;-350.1617;-3000
72;9;-5489.412;0;382.9998;382.9998;31.91665;364.8333;364.8333;60.80556;12;6;300;240;-2000;-1029.411;-3000
73;14;-9440.639;0;82.66665;82.66665;16.53333;98.49991;98.49991;49.24995;5;2;100;100;-4000;-1140.639;-4500
74;16;-8343.909;0;155.6667;155.6667;17.2963;96.6666;96.6666;48.3333;9;2;100;180;-4000;-1123.91;-3500
75;29;-12699.16;0;1039.333;1039.333;32.47916;1317.333;1317.333;50.66665;32;26;1300;640;-10000;-639.1635;-4000
76;17;-11957.29;0;259.6665;259.6665;17.3111;414.9997;414.9997;46.11108;15;9;450;300;-8000;-707.2915;-4000
77;20;-5445.891;0;268.6666;268.6666;17.9111;516.1667;516.1667;46.92425;15;11;550;300;-2000;-795.89;-3500
78;14;-11755.6;0;224.3333;224.3333;24.92592;341.0003;341.0003;68.20006;9;5;250;180;-8000;-685.596;-3500
79;31;-13633.34;0;516;516;17.7931;791.1667;791.1667;32.96528;29;24;1200;580;-10000;-913.3453;-4500
80;17;-12892.05;0;460.6666;460.6666;41.87878;276.4998;276.4998;39.49998;11;7;350;220;-8000;-462.0527;-5000
81;14;-4909.001;0;223.3334;223.3334;17.17949;362.1665;362.1665;45.27081;13;8;400;260;-2000;-1069;-2500
82;22;-12579.05;0;372.6664;372.6664;23.29165;570.1664;570.1664;47.51387;16;12;600;320;-6000;-999.0479;-6500
83;19;-14055.99;0;244.6667;244.6667;17.47619;323.6667;323.6667;29.42425;14;11;550;280;-8000;-1385.985;-5500
84;15;-10185.17;0;273.9999;273.9999;27.39999;122.6666;122.6666;30.66666;10;4;200;200;-6000;-585.1688;-4000
85;19;-9294.816;0;394.9999;394.9999;24.68749;474.6665;474.6665;39.55555;16;12;600;320;-6000;-714.817;-3500
86;11;-5959.814;0;354.9997;354.9997;39.44441;304.1664;304.1664;60.83328;9;5;250;180;-2000;-889.8142;-3500
87;16;-6453.406;0;466.3332;466.3332;31.08888;287.3331;287.3331;41.04759;15;7;350;300;-2000;-603.4062;-4500
88;20;-7059.034;0;452;452;25.11111;474.1665;474.1665;39.51388;18;12;600;360;-4000;-519.0339;-3500
89;24;-16760.32;0;293.3333;293.3333;19.55555;662.0001;662.0001;55.16667;15;12;600;300;-12000;-660.3234;-5000
90;13;-4242.128;0;278.6667;278.6667;21.4359;308.3333;308.3333;44.04762;13;7;350;260;-2000;-352.1275;-2500
91;16;-10994.02;0;173.6666;173.6666;19.29629;139.4999;139.4999;27.89998;9;5;250;180;-6000;-924.0167;-4500
92;24;-6181.844;0;601.0004;601.0004;31.6316;628.5003;628.5003;39.28127;19;16;800;380;-2000;-861.8442;-4500
93;28;-15180.21;0;493.3333;493.3333;21.44928;639.1668;639.1668;37.59805;23;17;850;460;-12000;-490.2122;-4000
94;25;-10841.61;0;596.3331;596.3331;35.07841;495.6663;495.6663;38.12817;17;13;650;340;-4000;-831.6081;-7000
95;22;-5187.183;0;334.6666;334.6666;19.68627;429.333;429.333;39.03028;17;11;550;340;-2000;-1077.182;-3000
96;24;-17312.38;0;449.6664;449.6664;26.45097;451.8331;451.8331;37.65276;17;12;600;340;-12000;-752.3911;-5500
97;25;-20203.34;0;641.6663;641.6663;35.64812;658.9996;658.9996;54.91663;18;12;600;360;-14000;-663.3385;-6500
98;17;-15270.42;0;269.6666;269.6666;20.74359;212.5;212.5;42.5;13;5;250;260;-10000;-780.4177;-5000
99;25;-17150.22;0;762.3331;762.3331;31.76388;982.1663;982.1663;54.56479;24;18;900;480;-12000;-530.2206;-6000
