Iteration;Decisions;Reward Total;Time;ShortestPickupTime;LongestPickupTime;AveragePickupTime;ShortestDropoffTime;LongestDropoffTime;AverageDropoffTime;TotalPickups;TotalDropoffs;Reward Drop off;Reward Pick up;Reward Same Location;Reward Leftover;Bad Destination
1608;9;-3254.245;0;392.3332;392.3332;49.04165;54.33337;54.33337;27.16669;8;2;100;160;0;-1014.245;-2500
1609;10;-3069.448;0;314.6666;314.6666;28.60606;150.9999;150.9999;37.74998;11;4;200;220;0;-989.4473;-2500
1610;10;-2347.836;0;262;262;23.81818;159.8331;159.8331;53.27771;11;3;150;220;0;-717.8364;-2000
1611;9;-1957.132;0;131.6667;131.6667;18.80952;69.66669;69.66669;34.83335;7;2;100;140;0;-697.1324;-1500
1612;12;-2501.535;0;35.33332;35.33332;7.066664;86.49998;86.49998;21.625;5;4;200;100;0;-801.5353;-2000
1613;13;-2636.008;0;453;453;26.64706;573.6665;573.6665;52.1515;17;11;550;340;0;-1526.007;-2000
1614;7;-3553.533;0;106;106;26.5;0;0;NaN;4;0;0;80;0;-1133.533;-2500
1615;9;-5267.93;0;40.33332;40.33332;8.066665;81.66659;81.66659;40.83329;5;2;100;100;-2000;-967.9297;-2500
1616;9;-2724.784;0;195.6665;195.6665;27.95236;112.6667;112.6667;56.33337;7;2;100;140;0;-964.7834;-2000
1617;7;-4286.133;0;26.33333;26.33333;8.777776;0;0;NaN;3;0;0;60;0;-1846.133;-2500
1618;10;-2666.788;0;103.6667;103.6667;14.80953;168.8332;168.8332;33.76664;7;5;250;140;0;-1056.788;-2000
1619;14;-1114.324;0;469.6665;469.6665;29.35415;582.333;582.333;52.93937;16;11;550;320;0;-984.3243;-1000
1620;8;-1555.233;0;205.6667;205.6667;20.56667;21;21;21;10;1;50;200;0;-805.2335;-1000
1621;7;-1356.511;0;130.6667;130.6667;18.66667;61.66667;61.66667;20.55556;7;3;150;140;0;-646.5107;-1000
1622;10;-2451.663;0;359.9997;359.9997;35.99997;285.8331;285.8331;47.63885;10;6;300;200;0;-451.6626;-2500
1623;9;-1219.675;0;249.6665;249.6665;27.74072;169.8332;169.8332;42.4583;9;4;200;180;0;-599.6754;-1000
1624;9;-3770.113;0;259.3333;259.3333;43.22221;0;0;NaN;6;0;0;120;0;-890.1131;-3000
1625;9;-788.7679;0;162.3334;162.3334;16.23334;96.83338;96.83338;24.20835;10;4;200;200;0;-688.7679;-500
1626;11;-1555.298;0;246.3332;246.3332;27.37036;204.6666;204.6666;34.1111;9;6;300;180;0;-535.2983;-1500
1627;11;-2284.738;0;179.6667;179.6667;22.45834;217.6667;217.6667;36.27778;8;6;300;160;0;-744.7382;-2000
1628;7;-2442.965;0;79.33334;79.33334;13.22222;0;0;NaN;6;0;0;120;0;-1062.966;-1500
1629;11;-2877.548;0;551.0002;551.0002;30.61112;431.8333;431.8333;61.69047;18;7;350;360;0;-1087.548;-2500
1630;9;-3030.194;0;121.6667;121.6667;17.38095;101.1667;101.1667;50.58334;7;2;100;140;0;-1270.194;-2000
1631;9;-2982.61;0;86.33336;86.33336;17.26667;114.8333;114.8333;38.27776;5;3;150;100;0;-732.6104;-2500
1632;9;-925.1335;0;282.6666;282.6666;25.69696;233;233;38.83333;11;6;300;220;0;-945.1335;-500
1633;8;-2742.823;0;375.6665;375.6665;46.95831;224.9997;224.9997;56.24993;8;4;200;160;0;-1102.823;-2000
1634;8;-2772.969;0;70.66668;70.66668;17.66667;0;0;NaN;4;0;0;80;0;-852.9692;-2000
1635;7;-2032.873;0;258.9999;258.9999;32.37499;89.50009;89.50009;29.83336;8;3;150;160;0;-842.8726;-1500
1636;7;-1252.908;0;136.3333;136.3333;19.47619;99.00003;99.00003;24.75001;7;4;200;140;0;-592.908;-1000
1637;7;-2053.896;0;96.33336;96.33336;16.05556;65.50005;65.50005;32.75002;6;2;100;120;0;-773.8961;-1500
1638;8;-1091.215;0;247.6667;247.6667;22.51515;120.9999;120.9999;30.24998;11;4;200;220;0;-511.2155;-1000
1639;11;-2758.963;0;238.6666;238.6666;34.09523;97.00005;97.00005;32.33335;7;3;150;140;0;-1048.963;-2000
1640;7;-1244.967;0;53.99998;53.99998;13.5;26.00001;26.00001;26.00001;4;1;50;80;0;-874.9669;-500
1641;9;-1794.692;0;189.9999;189.9999;15.83333;182.4999;182.4999;45.62497;12;4;200;240;0;-1234.692;-1000
1642;7;-2969.101;0;36.33335;36.33335;18.16668;59.49993;59.49993;59.49993;2;1;50;40;0;-1059.101;-2000
1643;8;-1315.034;0;185.6667;185.6667;26.52382;161.1667;161.1667;53.72223;7;3;150;140;0;-605.0339;-1000
1644;6;-1727.749;0;78.66666;78.66666;13.11111;24.16668;24.16668;24.16668;6;1;50;120;0;-897.7495;-1000
1645;7;-3445.605;0;57.33332;57.33332;14.33333;0;0;NaN;4;0;0;80;0;-1525.606;-2000
1646;10;-2080.769;0;146;146;16.22222;223.4998;223.4998;44.69997;9;5;250;180;0;-1510.769;-1000
1647;7;-1657.502;0;39.66666;39.66666;9.916666;50.50002;50.50002;25.25001;4;2;100;80;0;-837.5021;-1000
1648;7;-3932.231;0;128.3334;128.3334;32.08334;0;0;NaN;4;0;0;80;0;-1512.23;-2500
1649;10;-3835.537;0;125;125;17.85714;45.66668;45.66668;22.83334;7;2;100;140;0;-1075.537;-3000
1650;7;-1872.849;0;84.33334;84.33334;14.05556;43.16668;43.16668;21.58334;6;2;100;120;0;-592.8488;-1500
1651;9;-3001.534;0;47.33335;47.33335;11.83334;71.83333;71.83333;35.91666;4;2;100;80;0;-681.5344;-2500
1652;11;-2101.543;0;209.9999;209.9999;26.24999;293.3333;293.3333;58.66666;8;5;250;160;0;-511.5435;-2000
1653;7;-4988.663;0;47;47;15.66667;0;0;NaN;3;0;0;60;-2000;-1048.663;-2000
1654;14;-1190.242;0;637.0001;637.0001;39.8125;449.9999;449.9999;40.90908;16;11;550;320;0;-560.242;-1500
1655;7;-864.5903;0;137.6666;137.6666;17.20833;129.1665;129.1665;64.58325;8;2;100;160;0;-624.5903;-500
1656;8;-3512.006;0;206;206;29.42857;0;0;NaN;7;0;0;140;0;-1152.007;-2500
1657;10;-5761.11;0;54.66668;54.66668;13.66667;34.83335;34.83335;17.41668;4;2;100;80;-2000;-941.1104;-3000
1658;12;-2601.929;0;512.3336;512.3336;39.41027;162.9999;162.9999;32.59998;13;5;250;260;0;-611.9287;-2500
1659;9;-1626.999;0;111.6667;111.6667;13.95834;148.4999;148.4999;37.12497;8;4;200;160;0;-986.9993;-1000
1660;7;-3051.785;0;6;6;3;19.33333;19.33333;19.33333;2;1;50;40;0;-1141.786;-2000
1661;7;-2904.283;0;65.33336;65.33336;16.33334;42.66668;42.66668;21.33334;4;2;100;80;0;-1084.283;-2000
1662;8;-3722.177;0;104;104;26;144.1666;144.1666;72.0833;4;2;100;80;0;-1402.177;-2500
1663;10;-1156.853;0;367.6665;367.6665;28.28204;284.6665;284.6665;31.62961;13;9;450;260;0;-866.8532;-1000
1664;8;-2277.024;0;61.66666;61.66666;12.33333;94.83328;94.83328;31.61109;5;3;150;100;0;-1027.025;-1500
1665;13;-5504.956;0;296.9999;296.9999;24.74999;241.4999;241.4999;30.18749;12;8;400;240;-4000;-1144.955;-1000
1666;8;-4079.852;0;34.66669;34.66669;17.33334;77.83334;77.83334;77.83334;2;1;50;40;0;-1169.852;-3000
1667;14;-4155.364;0;664.9998;664.9998;33.24999;709.1665;709.1665;59.09721;20;12;600;400;-2000;-655.3638;-2500
1668;7;-1712.432;0;38.33333;38.33333;7.666666;32.00002;32.00002;32.00002;5;1;50;100;0;-862.4324;-1000
1669;8;-4257.476;0;16.66666;16.66666;8.333331;0;0;NaN;2;0;0;40;0;-1297.475;-3000
1670;7;-1842.301;0;240.3332;240.3332;26.70369;274.8331;274.8331;39.26188;9;7;350;180;0;-872.3013;-1500
1671;9;-2004.545;0;311.3332;311.3332;31.13332;290.9996;290.9996;48.49994;10;6;300;200;0;-1004.545;-1500
1672;7;-1620.87;0;157.6666;157.6666;22.5238;32.00003;32.00003;32.00003;7;1;50;140;0;-810.8694;-1000
1673;7;-1841.267;0;79.99998;79.99998;13.33333;22.50001;22.50001;22.50001;6;1;50;120;0;-1011.268;-1000
1674;10;-1364.061;0;330.9998;330.9998;30.09089;228.9999;228.9999;32.71427;11;7;350;220;0;-434.0608;-1500
1675;9;-2042.052;0;55.33332;55.33332;9.22222;71.16669;71.16669;23.72223;6;3;150;120;0;-1312.052;-1000
1676;8;-1271.915;0;142.6667;142.6667;17.83333;62.00002;62.00002;20.66667;8;3;150;160;0;-581.9151;-1000
1677;8;-3940.678;0;51.00002;51.00002;25.50001;0;0;NaN;2;0;0;40;0;-980.6779;-3000
1678;7;-2576.051;0;58.00002;58.00002;19.33334;70;70;35;3;2;100;60;0;-1236.052;-1500
1679;8;-1940.041;0;174.3332;174.3332;29.05553;111.6665;111.6665;37.22218;6;3;150;120;0;-710.0408;-1500
1680;9;-965.9178;0;203;203;20.3;230.9999;230.9999;46.19999;10;5;250;200;0;-415.9177;-1000
1681;13;-1703.225;0;417.6665;417.6665;27.84443;469.6665;469.6665;42.69695;15;11;550;300;0;-553.2256;-2000
1682;9;-2555.108;0;117.3333;117.3333;19.55556;81.83337;81.83337;27.27779;6;3;150;120;0;-825.1078;-2000
1683;7;-3310.623;0;192.3332;192.3332;38.46663;156.1664;156.1664;52.05548;5;3;150;100;0;-1060.623;-2500
1684;8;-2444.32;0;134.6666;134.6666;26.93333;59.83326;59.83326;29.91663;5;2;100;100;0;-1144.32;-1500
1685;9;-4456.568;0;99.66668;99.66668;14.2381;0;0;NaN;7;0;0;140;0;-1096.568;-3500
1686;6;-1687.997;0;59.00001;59.00001;14.75;32.33337;32.33337;32.33337;4;1;50;80;0;-817.9967;-1000
1687;8;-2208.386;0;200.3334;200.3334;25.04168;0;0;NaN;8;0;0;160;0;-868.3871;-1500
1688;10;-2996.85;0;215.6665;215.6665;35.94441;171.3332;171.3332;34.26664;6;5;250;120;0;-866.8497;-2500
1689;8;-2680.686;0;102;102;20.40001;31.50002;31.50002;31.50002;5;1;50;100;0;-1330.686;-1500
1690;8;-4903.004;0;47.66665;47.66665;11.91666;0;0;NaN;4;0;0;80;-2000;-983.0046;-2000
1691;7;-2880.3;0;44.33335;44.33335;14.77778;30.50002;30.50002;30.50002;3;1;50;60;0;-990.3;-2000
1692;11;-3302.418;0;189.3335;189.3335;27.04764;263.4999;263.4999;52.69998;7;5;250;140;0;-1692.418;-2000
1693;7;-1964.599;0;161.9999;161.9999;20.24998;94.99985;94.99985;47.49992;8;2;100;160;0;-724.5995;-1500
1694;8;-1763.322;0;151.3333;151.3333;21.61905;146.1665;146.1665;48.72218;7;3;150;140;0;-553.3225;-1500
1695;10;-1772.591;0;294.6667;294.6667;26.78788;154.6669;154.6669;51.55563;11;3;150;220;0;-642.5908;-1500
1696;7;-1578.126;0;160.6667;160.6667;22.95239;155.1668;155.1668;31.03336;7;5;250;140;0;-968.1257;-1000
1697;11;-1314.185;0;433.3332;433.3332;30.95237;375.3332;375.3332;37.53332;14;10;500;280;0;-1094.185;-1000
1698;8;-2940.062;0;36.66666;36.66666;12.22222;19.33333;19.33333;19.33333;3;1;50;60;0;-1050.062;-2000
1699;7;-2460.567;0;345.3333;345.3333;28.77778;179.6664;179.6664;59.88879;12;3;150;240;0;-1350.567;-1500
1700;9;-4182.85;0;43.33332;43.33332;14.44444;20.83333;20.83333;20.83333;3;1;50;60;0;-1292.85;-3000
1701;7;-5230.826;0;46;46;11.5;0;0;NaN;4;0;0;80;-2000;-810.8259;-2500
1702;8;-1836.993;0;212;212;19.27273;55.50003;55.50003;27.75002;11;2;100;220;0;-656.9934;-1500
1703;8;-1920.321;0;223.9999;223.9999;31.99999;74.33331;74.33331;74.33331;7;1;50;140;0;-610.3204;-1500
1704;7;-1792.579;0;60.33333;60.33333;15.08333;70.49992;70.49992;35.24996;4;2;100;80;0;-972.5789;-1000
1705;6;-2927.381;0;34.33334;34.33334;17.16667;29.66669;29.66669;29.66669;2;1;50;40;0;-1017.381;-2000
1706;7;-2748.44;0;43.66668;43.66668;10.91667;18.5;18.5;18.5;4;1;50;80;0;-878.4397;-2000
1707;9;-783.631;0;334.3335;334.3335;33.43335;252.6667;252.6667;36.09525;10;7;350;200;0;-833.631;-500
1708;7;-993.8615;0;128;128;18.28572;177.1667;177.1667;35.43333;7;5;250;140;0;-883.8615;-500
1709;6;-2223.894;0;80.33333;80.33333;16.06667;37.66667;37.66667;37.66667;5;1;50;100;0;-873.8945;-1500
1710;7;-1475.257;0;98.99994;98.99994;14.14285;67.50003;67.50003;33.75002;7;2;100;140;0;-715.257;-1000
1711;9;-3802.273;0;208.6666;208.6666;34.77777;0;0;NaN;6;0;0;120;0;-922.2731;-3000
1712;7;-1334.394;0;69.66669;69.66669;13.93334;24.33334;24.33334;24.33334;5;1;50;100;0;-984.3939;-500
1713;9;-3672.933;0;107.6666;107.6666;26.91664;52.66659;52.66659;52.66659;4;1;50;80;0;-802.9333;-3000
1714;9;-2581.394;0;131.6666;131.6666;18.80951;317.3334;317.3334;63.46668;7;5;250;140;0;-971.3939;-2000
1715;8;-4998.928;0;45.66667;45.66667;15.22222;16.99999;16.99999;16.99999;3;1;50;60;-2000;-1108.928;-2000
1716;6;-2394.195;0;95.33336;95.33336;15.88889;0;0;NaN;6;0;0;120;0;-1014.195;-1500
1717;7;-1096.298;0;35.66667;35.66667;7.133334;40.16667;40.16667;20.08334;5;2;100;100;0;-796.298;-500
1718;7;-2562.675;0;33.33333;33.33333;11.11111;22.00001;22.00001;22.00001;3;1;50;60;0;-1172.676;-1500
1719;9;-2848.885;0;66.00001;66.00001;13.2;30.83336;30.83336;30.83336;5;1;50;100;0;-998.8848;-2000
1720;9;-2783.723;0;144;144;24;55.33338;55.33338;27.66669;6;2;100;120;0;-1003.723;-2000
1721;6;-1711.84;0;63.66667;63.66667;12.73333;29.50002;29.50002;29.50002;5;1;50;100;0;-861.8397;-1000
1722;7;-2469.28;0;113.3333;113.3333;28.33333;89.49998;89.49998;29.83333;4;3;150;80;0;-699.2802;-2000
1723;11;-2524.708;0;351.3331;351.3331;39.03701;244.6667;244.6667;48.93333;9;5;250;180;0;-954.7079;-2000
1724;9;-3110.762;0;104.9999;104.9999;26.24998;94.16663;94.16663;31.38888;4;3;150;80;0;-840.7623;-2500
1725;7;-3968.179;0;53.00002;53.00002;10.6;42.83335;42.83335;21.41668;5;2;100;100;-2000;-668.1788;-1500
1726;11;-2541.065;0;299.6666;299.6666;29.96666;227.1668;227.1668;32.4524;10;7;350;200;0;-1091.065;-2000
1727;8;-1689.468;0;174.6667;174.6667;17.46667;17.83333;17.83333;17.83333;10;1;50;200;0;-939.4679;-1000
1728;10;-2060.198;0;196.9999;196.9999;21.88888;196.6665;196.6665;39.33331;9;5;250;180;0;-990.1985;-1500
1729;9;-2686.654;0;334.3337;334.3337;30.39397;172.1667;172.1667;43.04167;11;4;200;220;0;-1106.654;-2000
1730;9;-3270.719;0;203.9998;203.9998;33.99997;96.83349;96.83349;96.83349;6;1;50;120;0;-940.7188;-2500
1731;10;-1270.627;0;205.3332;205.3332;15.79486;200.3333;200.3333;25.04166;13;8;400;260;0;-930.6268;-1000
1732;9;-3436.371;0;90.99998;90.99998;18.2;57.66666;57.66666;28.83333;5;2;100;100;0;-1136.37;-2500
1733;11;-1688.351;0;142.3333;142.3333;14.23333;211.6666;211.6666;35.27777;10;6;300;200;0;-1188.351;-1000
1734;9;-2437.678;0;175.3333;175.3333;25.04761;61.49999;61.49999;30.75;7;2;100;140;0;-1677.677;-1000
1735;10;-4320.188;0;214.3333;214.3333;42.86665;63.99994;63.99994;31.99997;5;2;100;100;0;-1020.188;-3500
1736;9;-4094.852;0;176.6666;176.6666;29.44444;118.1666;118.1666;39.38887;6;3;150;120;-2000;-864.8522;-1500
1737;8;-2930.99;0;172.3332;172.3332;34.46664;153.6664;153.6664;51.22214;5;3;150;100;0;-1180.99;-2000
1738;7;-2099.743;0;91.99998;91.99998;15.33333;33.16668;33.16668;33.16668;6;1;50;120;0;-769.7433;-1500
1739;9;-3046.561;0;121.6666;121.6666;13.51852;114.6668;114.6668;57.33339;9;2;100;180;0;-1326.561;-2000
1740;9;-3772.114;0;176.9999;176.9999;25.2857;51.66656;51.66656;51.66656;7;1;50;140;0;-962.1145;-3000
1741;8;-1500.411;0;252.3332;252.3332;28.03703;151.3331;151.3331;50.44437;9;3;150;180;0;-830.4106;-1000
1742;8;-2242.609;0;185.6667;185.6667;23.20834;125.8334;125.8334;31.45835;8;4;200;160;0;-602.6086;-2000
1743;9;-4154.889;0;87.99991;87.99991;29.3333;0;0;NaN;3;0;0;60;0;-1214.889;-3000
1744;6;-1027.188;0;47.66668;47.66668;11.91667;54.50004;54.50004;27.25002;4;2;100;80;0;-707.1879;-500
1745;8;-1628.54;0;272;272;27.2;289.1666;289.1666;41.30951;10;7;350;200;0;-678.54;-1500
1746;9;-1648.073;0;418.6665;418.6665;41.86665;267.8332;267.8332;44.63887;10;6;300;200;0;-648.0732;-1500
1747;9;-3964.257;0;118;118;14.75;115.5001;115.5001;28.87502;8;4;200;160;-2000;-824.2569;-1500
1748;9;-2386.286;0;332;332;30.18182;87.8334;87.8334;29.2778;11;3;150;220;0;-756.2861;-2000
1749;7;-1991.347;0;145;145;24.16666;63.83328;63.83328;31.91664;6;2;100;120;0;-711.3473;-1500
1750;11;-1898.134;0;292.9997;292.9997;32.55553;256.1666;256.1666;51.23332;9;5;250;180;0;-828.1337;-1500
1751;21;-2261.229;0;1010;1010;34.82757;1505.833;1505.833;60.23333;29;25;1250;580;0;-1091.229;-3000
1752;9;-1341.592;0;382.9997;382.9997;31.91664;267.9995;267.9995;53.5999;12;5;250;240;0;-831.5923;-1000
1753;7;-2560.421;0;50.66666;50.66666;16.88889;24.00001;24.00001;24.00001;3;1;50;60;0;-1170.421;-1500
1754;9;-2739.338;0;154.3334;154.3334;19.29167;69.33337;69.33337;23.11112;8;3;150;160;0;-1049.339;-2000
1755;13;-4283.445;0;301.6667;301.6667;21.54762;402.4999;402.4999;44.72221;14;9;450;280;-2000;-513.4453;-2500
1756;9;-4941.994;0;49.99995;49.99995;49.99995;0;0;NaN;1;0;0;20;0;-1461.994;-3500
1757;7;-2555.208;0;71.66668;71.66668;14.33334;37.16666;37.16666;18.58333;5;2;100;100;0;-755.2084;-2000
1758;8;-4080.893;0;44.33332;44.33332;11.08333;46.66667;46.66667;23.33334;4;2;100;80;0;-1760.893;-2500
1759;8;-2810.396;0;125.6666;125.6666;31.41666;91.33339;91.33339;30.44446;4;3;150;80;0;-1040.396;-2000
1760;7;-2484.829;0;201.6666;201.6666;40.33332;37.33335;37.33335;37.33335;5;1;50;100;0;-634.8288;-2000
1761;7;-3491.727;0;96.00004;96.00004;19.20001;0;0;NaN;5;0;0;100;0;-1091.727;-2500
1762;8;-4790.281;0;10.33333;10.33333;10.33333;0;0;NaN;1;0;0;20;0;-1310.282;-3500
1763;7;-2325.552;0;94;94;13.42857;0;0;NaN;7;0;0;140;0;-965.5519;-1500
1764;7;-1666.785;0;134;134;19.14286;43.33331;43.33331;43.33331;7;1;50;140;0;-856.7851;-1000
1765;9;-1519.889;0;229.3333;229.3333;16.38095;145.3333;145.3333;36.33332;14;4;200;280;0;-999.8896;-1000
1766;8;-4685.811;0;15.66666;15.66666;15.66666;0;0;NaN;1;0;0;20;0;-1205.811;-3500
1767;8;-4931.579;0;60.33333;60.33333;30.16666;0;0;NaN;2;0;0;40;0;-1971.579;-3000
1768;7;-3409.826;0;123.6666;123.6666;30.91665;0;0;NaN;4;0;0;80;0;-989.8265;-2500
1769;8;-3938.037;0;88.3333;88.3333;17.66666;42.66662;42.66662;42.66662;5;1;50;100;0;-1588.037;-2500
1770;7;-2890.032;0;76.33334;76.33334;19.08333;0;0;NaN;4;0;0;80;0;-970.0318;-2000
1771;11;-1315.363;0;436.9999;436.9999;36.41666;274.4998;274.4998;39.21426;12;7;350;240;0;-405.3626;-1500
1772;11;-809.1224;0;282.6666;282.6666;23.55555;308.8332;308.8332;30.88332;12;10;500;240;0;-549.1224;-1000
1773;7;-3245.427;0;21.33333;21.33333;7.111111;0;0;NaN;3;0;0;60;0;-1305.427;-2000
1774;7;-2712.458;0;110.3334;110.3334;22.06667;0;0;NaN;5;0;0;100;0;-1312.458;-1500
1775;7;-3610.457;0;107.3332;107.3332;26.83331;0;0;NaN;4;0;0;80;0;-1190.457;-2500
1776;7;-1652.368;0;48.33332;48.33332;12.08333;39.83334;39.83334;19.91667;4;2;100;80;0;-832.3674;-1000
1777;8;-1335.244;0;87.66667;87.66667;17.53333;132.6666;132.6666;33.16665;5;4;200;100;0;-635.2442;-1000
1778;8;-2591.877;0;74.66666;74.66666;12.44444;0;0;NaN;6;0;0;120;0;-1211.878;-1500
1779;6;-1383.839;0;167;167;27.83333;19;19;19;6;1;50;120;0;-1053.839;-500
1780;10;-2605.141;0;225.3334;225.3334;22.53334;241.5001;241.5001;60.37503;10;4;200;200;0;-1005.141;-2000
1781;8;-4807.986;0;2.666667;2.666667;2.666667;0;0;NaN;1;0;0;20;0;-1327.987;-3500
1782;8;-3280.794;0;222.6666;222.6666;22.26666;166.9999;166.9999;55.66662;10;3;150;200;-2000;-630.7939;-1000
1783;7;-2424.193;0;207.3333;207.3333;29.61904;111.4999;111.4999;55.74994;7;2;100;140;0;-664.1928;-2000
1784;7;-2351.406;0;300.3333;300.3333;33.37036;55.83338;55.83338;27.91669;9;2;100;180;0;-631.4064;-2000
1785;9;-2268.07;0;62.00003;62.00003;12.40001;79.49992;79.49992;39.74996;5;2;100;100;0;-968.0699;-1500
1786;7;-2736.02;0;107.3332;107.3332;26.83331;62.83324;62.83324;62.83324;4;1;50;80;0;-866.0198;-2000
1787;9;-4838.743;0;104.6667;104.6667;13.08333;44.66668;44.66668;22.33334;8;2;100;160;-2000;-1598.742;-1500
1788;10;-1691.903;0;558.3335;558.3335;34.89584;402.9998;402.9998;57.57141;16;7;350;320;0;-861.9027;-1500
1789;7;-2894.64;0;113.6666;113.6666;22.73332;0;0;NaN;5;0;0;100;0;-994.6398;-2000
1790;8;-1693.54;0;191;191;21.22222;232.1666;232.1666;46.43333;9;5;250;180;0;-623.5403;-1500
1791;8;-2539.928;0;133.6667;133.6667;22.27778;47.3333;47.3333;47.3333;6;1;50;120;0;-1209.928;-1500
1792;9;-2021.147;0;129.3333;129.3333;14.37037;83.99998;83.99998;41.99999;9;2;100;180;0;-801.1468;-1500
1793;9;-1391.425;0;306.3332;306.3332;34.03703;233.9998;233.9998;38.99997;9;6;300;180;0;-371.425;-1500
1794;9;-3561.459;0;180;180;25.71429;171.1665;171.1665;42.79163;7;4;200;140;-2000;-901.4588;-1000
1795;9;-3326.605;0;130;130;16.24999;105.3333;105.3333;26.33333;8;4;200;160;0;-1186.606;-2500
1796;7;-2030.409;0;81.33334;81.33334;20.33334;67.16664;67.16664;33.58332;4;2;100;80;0;-710.4092;-1500
1797;10;-1721.279;0;380.6665;380.6665;29.28204;468.9996;468.9996;58.62495;13;8;400;260;0;-881.2794;-1500
1798;8;-2106.152;0;215.9999;215.9999;26.99999;289.5001;289.5001;72.37502;8;4;200;160;0;-966.1517;-1500
1799;13;-1257.243;0;460.6666;460.6666;30.71111;486.4999;486.4999;44.22727;15;11;550;300;0;-607.2426;-1500
1800;9;-1116.303;0;353.6665;353.6665;29.47221;89.33328;89.33328;29.77776;12;3;150;240;0;-506.3029;-1000
1801;7;-1839.77;0;175;175;29.16666;110.8332;110.8332;55.41659;6;2;100;120;0;-559.7698;-1500
1802;10;-1665.006;0;204.6667;204.6667;22.74075;301.5;301.5;37.6875;9;8;400;180;0;-745.0061;-1500
1803;9;-2533.434;0;234.3333;234.3333;23.43333;0;0;NaN;10;0;0;200;0;-733.4337;-2000
1804;9;-4333.642;0;376.3333;376.3333;28.94872;171.5001;171.5001;34.30001;13;5;250;260;-2000;-843.6422;-2000
1805;8;-1805.715;0;84.66663;84.66663;12.09523;98.49995;98.49995;32.83332;7;3;150;140;0;-595.7154;-1500
1806;8;-2120.057;0;211.3331;211.3331;35.22219;102.5;102.5;25.62499;6;4;200;120;0;-1440.057;-1000
1807;9;-1003.625;0;286.0001;286.0001;28.60001;400.3332;400.3332;50.04165;10;8;400;200;0;-603.6253;-1000
1808;8;-2471.715;0;65.00002;65.00002;13;19.16667;19.16667;19.16667;5;1;50;100;0;-1121.715;-1500
1809;8;-3514.774;0;61.66667;61.66667;15.41667;0;0;NaN;4;0;0;80;0;-1094.775;-2500
1810;10;-2142.217;0;396.9999;396.9999;44.1111;246.1664;246.1664;41.02773;9;6;300;180;0;-622.2172;-2000
1811;10;-2619.262;0;224.6667;224.6667;22.46667;50.50004;50.50004;25.25002;10;2;100;200;0;-919.262;-2000
1812;7;-1542.35;0;154.3333;154.3333;17.14815;64.49998;64.49998;32.24999;9;2;100;180;0;-822.3495;-1000
1813;7;-1786.33;0;114.6666;114.6666;16.38095;0;0;NaN;7;0;0;140;0;-926.33;-1000
1814;8;-1933.843;0;223;223;22.3;93.33331;93.33331;31.1111;10;3;150;200;0;-783.8434;-1500
1815;10;-3486.825;0;91.00002;91.00002;11.375;35.83335;35.83335;35.83335;8;1;50;160;0;-1196.825;-2500
1816;9;-2517.612;0;59.99999;59.99999;12;131.1668;131.1668;43.72226;5;3;150;100;0;-767.6118;-2000
1817;10;-1836.448;0;455.3333;455.3333;37.94444;523.5002;523.5002;65.43752;12;8;400;240;0;-476.4475;-2000
1818;7;-1625.146;0;115.9999;115.9999;19.33332;65.1666;65.1666;32.5833;6;2;100;120;0;-845.1462;-1000
1819;12;-5054.422;0;326.6667;326.6667;32.66667;239.6667;239.6667;59.91669;10;4;200;200;-2000;-954.4224;-2500
1820;8;-1223.117;0;137.3333;137.3333;17.16667;167.5;167.5;33.49999;8;5;250;160;0;-633.1172;-1000
1821;7;-1369;0;139;139;23.16667;107.5;107.5;35.83333;6;3;150;120;0;-639.0005;-1000
1822;7;-2573.417;0;53.66666;53.66666;10.73333;33.16669;33.16669;33.16669;5;1;50;100;0;-1223.418;-1500
1823;9;-2899.807;0;16.33333;16.33333;5.444445;49.49996;49.49996;49.49996;3;1;50;60;0;-1009.807;-2000
1824;9;-2662.857;0;86.00002;86.00002;17.2;83.3334;83.3334;27.7778;5;3;150;100;0;-912.8574;-2000
1825;8;-1643.359;0;165.6666;165.6666;16.56666;128.4999;128.4999;42.83331;10;3;150;200;0;-993.3593;-1000
1826;12;-3192.077;0;440.9998;440.9998;40.09089;441.3329;441.3329;49.03698;11;9;450;220;-2000;-362.0772;-1500
1827;7;-2402.163;0;269.3332;269.3332;33.66665;106.6665;106.6665;53.33326;8;2;100;160;0;-662.1629;-2000
1828;9;-542.9867;0;129;129;11.72727;101.5;101.5;16.91666;11;6;300;220;0;-562.9867;-500
1829;12;-1467.379;0;332.9998;332.9998;23.7857;276.8332;276.8332;34.60415;14;8;400;280;0;-1647.379;-500
1830;6;-1785.536;0;128.6667;128.6667;16.08334;0;0;NaN;8;0;0;160;0;-945.5359;-1000
1831;7;-4156.666;0;25.00001;25.00001;25.00001;0;0;NaN;1;0;0;20;0;-1176.666;-3000
1832;8;-1499.196;0;218.6665;218.6665;24.29628;176.0001;176.0001;29.33335;9;6;300;180;0;-979.1961;-1000
1833;8;-2640.223;0;331.3333;331.3333;33.13333;58.49992;58.49992;58.49992;10;1;50;200;0;-890.2232;-2000
1834;8;-3305.134;0;187.3333;187.3333;37.46665;86.49997;86.49997;43.24998;5;2;100;100;0;-1005.134;-2500
1835;12;-1252.533;0;384.6667;384.6667;27.4762;378.1665;378.1665;37.81665;14;10;500;280;0;-532.5328;-1500
