Iteration;Decisions;Reward Total;Time;ShortestPickupTime;LongestPickupTime;AveragePickupTime;ShortestDropoffTime;LongestDropoffTime;AverageDropoffTime;TotalPickups;TotalDropoffs;Reward Drop off;Reward Pick up;Reward Same Location;Reward Leftover
476;17;-204.5045;0;227;227;14.1875;464.4999;464.4999;38.70832;16;12;360;320;-200;-684.5045
477;16;-1641.639;0;222.3332;222.3332;27.79165;81.49995;81.49995;40.74997;8;2;60;160;-300;-1561.639
478;9;-488.656;0;267;267;22.25;214.6667;214.6667;42.93335;12;5;150;240;-200;-678.656
479;23;32.51806;0;922.6666;922.6666;40.11594;734.4997;734.4997;45.90623;23;16;480;460;-400;-507.482
480;22;-912.596;0;305.3331;305.3331;27.75756;276.833;276.833;39.54758;11;7;210;220;-600;-742.596
481;19;-177.069;0;476.3336;476.3336;28.01962;723.6663;723.6663;45.22914;17;16;480;340;-400;-597.069
482;20;-598.8395;0;392.9999;392.9999;32.74999;439.8331;439.8331;43.98331;12;10;300;240;-500;-638.8395
483;10;-1104.026;0;219;219;43.80001;103.5;103.5;34.50002;5;3;90;100;-300;-994.0255
484;26;-655.4613;0;279.3333;279.3333;16.43137;731.1665;731.1665;52.22618;17;14;420;340;-800;-615.4614
485;16;-310.9896;0;252.3333;252.3333;28.03703;221.1666;221.1666;36.8611;9;6;180;180;-200;-470.9896
486;14;-679.9277;0;143.6666;143.6666;23.94443;155.6666;155.6666;38.91665;6;4;120;120;-300;-619.9279
487;11;55.64466;0;211.6666;211.6666;16.28204;173.6667;173.6667;24.80952;13;7;210;260;-100;-314.3553
488;30;211.6012;0;832.6666;832.6666;24.49019;853.3331;853.3331;35.55555;34;24;720;680;-400;-788.3988
489;28;-247.6312;0;461.3333;461.3333;21.96825;853.9996;853.9996;47.44442;21;18;540;420;-700;-507.6311
490;39;-286.1739;0;868.9995;868.9995;28.96665;1083.499;1083.499;43.33997;30;25;750;600;-1200;-436.1739
491;18;-462.8963;0;298.9999;298.9999;22.99999;269.9999;269.9999;33.74999;13;8;240;260;-300;-662.8964
492;19;-782.6761;0;352.3332;352.3332;29.3611;276.1668;276.1668;46.0278;12;6;180;240;-500;-702.6762
493;30;1.656496;0;963.9996;963.9996;32.13332;1193.499;1193.499;51.89128;30;23;690;600;-400;-888.3435
494;15;-763.1326;0;153.6667;153.6667;19.20833;102.1667;102.1667;34.05556;8;3;90;160;-200;-813.1326
495;25;-1039.895;0;462.333;462.333;33.02379;430.6661;430.6661;39.15147;14;11;330;280;-800;-849.8954
496;16;-1026.061;0;362.6664;362.6664;20.14814;657.666;657.666;59.78782;18;11;330;360;-100;-1616.061
497;16;-452.9445;0;476.0001;476.0001;29.75001;360.6665;360.6665;51.52378;16;7;210;320;-200;-782.9445
498;20;-103.8045;0;344.9998;344.9998;19.16666;506.4998;506.4998;38.96152;18;13;390;360;-100;-753.8046
499;17;-789.4708;0;254.3332;254.3332;21.19443;210.5;210.5;30.07143;12;7;210;240;-300;-939.4708
500;21;-852.8654;0;394.9999;394.9999;30.38461;319.1665;319.1665;31.91665;13;10;300;260;-600;-812.8654
501;7;-668.0674;0;124.6667;124.6667;20.77779;19.83333;19.83333;19.83333;6;1;30;120;0;-818.0674
502;15;-383.7826;0;285.6665;285.6665;25.96968;199.1666;199.1666;33.19443;11;6;180;220;-300;-483.7826
503;18;-949.0877;0;168.3333;168.3333;21.04166;184.8332;184.8332;30.80554;8;6;180;160;-600;-689.0877
504;21;-227.7097;0;713.9998;713.9998;33.99999;743.8329;743.8329;57.21791;21;13;390;420;-600;-437.7097
505;16;-361.4221;0;390.6665;390.6665;43.40739;311.4997;311.4997;44.49995;9;7;210;180;-300;-451.4221
506;17;-466.299;0;535.3333;535.3333;29.74074;209.1666;209.1666;34.8611;18;6;180;360;-300;-706.2991
507;25;-1188.296;0;622.6669;622.6669;32.77194;416.833;416.833;37.89391;19;11;330;380;-600;-1298.296
508;17;-729.9674;0;368.6666;368.6666;33.51514;255.1666;255.1666;36.45237;11;7;210;220;-500;-659.9675
509;44;-376.2154;0;1299;1299;30.92858;1440.333;1440.333;45.0104;42;32;960;840;-1100;-1076.215
510;27;-220.4278;0;687.6661;687.6661;31.25755;779.333;779.333;41.01753;22;19;570;440;-500;-730.4279
511;29;1.544106;0;508.6665;508.6665;20.34666;906.6668;906.6668;39.4203;25;23;690;500;-900;-288.4559
512;9;-755.8586;0;107.3333;107.3333;13.41667;28.16666;28.16666;14.08333;8;2;60;160;0;-975.8587
513;12;-191.5684;0;189.9999;189.9999;27.14284;165.1666;165.1666;33.03332;7;5;150;140;-100;-381.5684
514;20;28.32258;0;450.3333;450.3333;28.14583;574.3333;574.3333;41.0238;16;14;420;320;-200;-511.6774
515;18;-861.5456;0;127;127;18.14286;86.33337;86.33337;28.77779;7;3;90;140;-600;-491.5457
516;14;-812.5713;0;401.3334;401.3334;25.08334;319.1667;319.1667;31.91667;16;10;300;320;-200;-1232.572
517;27;288.7161;0;951.3329;951.3329;33.97618;905.8325;905.8325;43.13488;28;21;630;560;-400;-501.2839
518;11;-1331.949;0;253;253;36.14286;96.6666;96.6666;48.3333;7;2;60;140;-400;-1131.949
519;18;-276.7905;0;555.9999;555.9999;37.06666;408.5;408.5;40.85;15;10;300;300;-300;-576.7906
520;18;-424.8968;0;252.3333;252.3333;22.93939;126.3334;126.3334;21.05557;11;6;180;220;-200;-624.8969
521;11;-831.7937;0;189.9999;189.9999;31.66665;211.1664;211.1664;52.7916;6;4;120;120;-300;-771.7938
522;22;-726.3811;0;404.6664;404.6664;31.12818;500.6665;500.6665;55.62962;13;9;270;260;-500;-756.3811
523;13;-1006.329;0;287.3332;287.3332;47.88887;67.66665;67.66665;33.83332;6;2;60;120;-500;-686.3293
524;14;-1036.16;0;77.99998;77.99998;11.14285;7.833335;7.833335;7.833335;7;1;30;140;-200;-1006.16
525;14;-1026.938;0;190;190;27.14286;246.8332;246.8332;49.36664;7;5;150;140;-300;-1016.938
526;14;-926.0562;0;147.3333;147.3333;29.46666;107.5;107.5;35.83332;5;3;90;100;-400;-716.0561
527;16;-1502.114;0;80.66665;80.66665;20.16666;16.33333;16.33333;16.33333;4;1;30;80;-800;-812.1136
528;23;-266.9579;0;476.6668;476.6668;25.08773;450.1667;450.1667;30.01111;19;15;450;380;-300;-796.9579
529;15;-429.3626;0;161;161;14.63637;309.3333;309.3333;38.66666;11;8;240;220;-300;-589.3627
530;16;-438.6062;0;234.6667;234.6667;19.55556;326.333;326.333;40.79163;12;8;240;240;-200;-718.6062
531;12;-147.4832;0;322.9999;322.9999;21.53333;212.8334;212.8334;30.40477;15;7;210;300;-100;-557.4832
532;12;-567.9149;0;240.9999;240.9999;26.77777;203.4999;203.4999;40.69997;9;5;150;180;-200;-697.9149
533;23;-99.67309;0;460.6666;460.6666;25.59259;561.9998;561.9998;37.46665;18;15;450;360;-300;-609.6731
534;12;-1218.247;0;120.3334;120.3334;15.04167;49.33336;49.33336;24.66668;8;2;60;160;-200;-1238.247
535;13;-716.4806;0;238.0001;238.0001;26.44445;263.3334;263.3334;43.8889;9;6;180;180;-200;-876.4806
536;12;-514.1701;0;205.9999;205.9999;20.59999;175.9999;175.9999;35.19998;10;5;150;200;-400;-464.1701
537;16;-532.5098;0;494.3331;494.3331;35.30951;413.9995;413.9995;41.39995;14;10;300;280;-200;-912.5098
538;23;-704.7507;0;663.6667;663.6667;33.18334;808.1664;808.1664;47.5392;20;17;510;400;-300;-1314.751
539;14;-793.1424;0;191.3335;191.3335;19.13335;161.3334;161.3334;32.26668;10;5;150;200;-400;-743.1425
540;28;-1020.263;0;774.0005;774.0005;32.25002;430.6666;430.6666;39.15151;24;11;330;480;-800;-1030.263
541;10;-653.2755;0;41.33334;41.33334;8.266667;89.99995;89.99995;44.99998;5;2;60;100;0;-813.2755
542;27;371.8803;0;814.6663;814.6663;31.33332;1012.665;1012.665;48.22216;26;21;630;520;-400;-378.1198
543;13;-1116.801;0;91.66661;91.66661;18.33332;69.00003;69.00003;34.50002;5;2;60;100;-100;-1176.801
544;11;-85.96079;0;183.3333;183.3333;20.37037;257.9999;257.9999;28.66666;9;9;270;180;-100;-435.9608
545;30;-1181.798;0;426.6665;426.6665;22.45613;421.4998;421.4998;35.12499;19;12;360;380;-1000;-921.7982
546;24;19.40777;0;384.0001;384.0001;22.58824;659.4998;659.4998;47.10713;17;14;420;340;-400;-340.5922
547;22;-616.639;0;303.3333;303.3333;20.22222;345;345;34.5;15;10;300;300;-400;-816.639
548;22;-421.0644;0;478.6665;478.6665;28.15685;625.1661;625.1661;44.65472;17;14;420;340;-500;-681.0644
549;19;-709.7432;0;320.6665;320.6665;35.62961;291.1664;291.1664;48.52774;9;6;180;180;-400;-669.7432
550;12;-334.137;0;162.6666;162.6666;20.33332;232.3335;232.3335;38.72224;8;6;180;160;-200;-474.1371
551;16;-500.0008;0;183.3333;183.3333;16.66666;220.6665;220.6665;36.77776;11;6;180;220;-500;-400.0008
552;9;-687.9419;0;123;123;13.66667;87.49994;87.49994;43.74997;9;2;60;180;-100;-827.9419
553;14;-458.6261;0;179.3334;179.3334;17.93334;173.6667;173.6667;28.94446;10;6;180;200;-400;-438.6261
554;45;1029.937;0;1249.666;1249.666;26.58864;1752.999;1752.999;40.76742;47;43;1290;940;-800;-400.0629
555;17;-357.0704;0;391.0001;391.0001;32.58334;415.4999;415.4999;51.93749;12;8;240;240;-300;-537.0704
556;30;458.5374;0;630.9999;630.9999;21.03333;1155.833;1155.833;44.45511;30;26;780;600;-500;-421.4626
557;29;-416.1923;0;538.3333;538.3333;25.63492;865.4998;865.4998;48.08332;21;18;540;420;-800;-576.1923
558;21;-907.1283;0;476.3332;476.3332;39.69443;211.1665;211.1665;35.19441;12;6;180;240;-600;-727.1284
559;15;-592.2941;0;142;142;14.2;103.0001;103.0001;25.75002;10;4;120;200;-300;-612.2941
560;20;-956.2322;0;469.6665;469.6665;36.12819;364.3329;364.3329;52.04757;13;7;210;260;-200;-1226.232
561;30;-167.1088;0;808.3331;808.3331;35.14492;839.0002;839.0002;49.35295;23;17;510;460;-800;-337.1088
562;15;-756.7188;0;193;193;21.44445;141.5;141.5;35.37501;9;4;120;180;-300;-756.7188
563;20;-728.7429;0;381.6666;381.6666;23.85416;302.8333;302.8333;33.64815;16;9;270;320;-600;-718.7429
564;26;13.21894;0;808.3332;808.3332;28.86904;667.3331;667.3331;31.77777;28;21;630;560;-400;-776.7812
565;14;-871.0258;0;119.3334;119.3334;19.88889;133;133;33.25;6;4;120;120;-200;-911.0258
566;13;-355.9212;0;199.9999;199.9999;22.22221;199.6665;199.6665;39.9333;9;5;150;180;-100;-585.9211
567;28;452.0289;0;680.6669;680.6669;22.6889;1072.5;1072.5;44.68749;30;24;720;600;-300;-567.9712
568;11;-466.1161;0;198;198;19.8;53.49991;53.49991;26.74996;10;2;60;200;0;-726.1162
569;20;77.2916;0;452.9997;452.9997;23.84209;547.9999;547.9999;39.14285;19;14;420;380;-400;-322.7084
570;33;-5.93347;0;751.9998;751.9998;30.07999;920.6667;920.6667;41.84849;25;22;660;500;-900;-265.9335
571;18;-563.3843;0;245.6666;245.6666;24.56666;89.66673;89.66673;22.41668;10;4;120;200;-400;-483.3843
572;16;-522.9146;0;256.3333;256.3333;23.30303;162.4998;162.4998;40.62496;11;4;120;220;-200;-662.9147
573;23;-1067.59;0;420.9998;420.9998;28.06665;553.3332;553.3332;55.33332;15;10;300;300;-800;-867.5898
574;12;-694.5324;0;104.3333;104.3333;13.04166;141.8332;141.8332;35.45831;8;4;120;160;-100;-874.5324
575;18;-638.4573;0;172.3332;172.3332;17.23332;283.3333;283.3333;47.22223;10;6;180;200;-300;-718.4573
576;15;-481.9042;0;60.33332;60.33332;5.484848;119.5001;119.5001;23.90001;11;5;150;220;-100;-751.9042
577;32;51.20454;0;670.6666;670.6666;20.95833;1148;1148;45.91998;32;25;750;640;-400;-938.7954
578;27;-1104.165;0;854.3329;854.3329;37.14491;636.8331;636.8331;45.48808;23;14;420;460;-500;-1484.165
579;36;-271.0406;0;624.3333;624.3333;19.51041;1128;1128;38.89654;32;29;870;640;-800;-981.0406
580;13;-463.2775;0;183.3333;183.3333;22.91666;114.6666;114.6666;38.22219;8;3;90;160;-200;-513.2775
581;40;-874.16;0;671.3334;671.3334;24.8642;978.9996;978.9996;46.61903;27;21;630;540;-1200;-844.16
582;9;-405.7353;0;176.6667;176.6667;16.06061;414.3329;414.3329;51.79161;11;8;240;220;-100;-765.7352
583;19;-871.3528;0;115.6666;115.6666;14.45833;206.3332;206.3332;34.38887;8;6;180;160;-700;-511.3528
584;10;-805.4447;0;105;105;15;43.50001;43.50001;21.75;7;2;60;140;-200;-805.4447
585;17;-604.3076;0;236.6666;236.6666;21.51514;173.3333;173.3333;34.66665;11;5;150;220;-600;-374.3076
586;22;-1000.796;0;415.6665;415.6665;24.45097;485.1666;485.1666;40.43055;17;12;360;340;-700;-1000.796
587;12;-1085.859;0;86.66668;86.66668;14.44445;14.5;14.5;14.5;6;1;30;120;-400;-835.8589
588;14;-713.1509;0;411.6667;411.6667;37.42424;255.1663;255.1663;63.79158;11;4;120;220;-100;-953.1508
589;17;-1090.021;0;146.6666;146.6666;18.33333;83.50002;83.50002;27.83334;8;3;90;160;-200;-1140.021
590;21;-4.277883;0;344.3332;344.3332;20.2549;462.833;462.833;38.56942;17;12;360;340;-400;-304.2779
591;30;-80.0872;0;904.3329;904.3329;31.1839;1247.166;1247.166;56.68938;29;22;660;580;-700;-620.0872
592;13;-751.3348;0;260.6665;260.6665;28.96295;98.33339;98.33339;32.7778;9;3;90;180;-300;-721.3348
593;17;-942.1081;0;82.99997;82.99997;10.375;113;113;22.60001;8;5;150;160;-600;-652.1081
594;9;-455.1533;0;124;124;17.71429;31.33335;31.33335;31.33335;7;1;30;140;0;-625.1532
595;30;-604.1377;0;362.9998;362.9998;19.10525;552.4998;552.4998;34.53123;19;16;480;380;-300;-1164.138
596;22;-103.471;0;562.6666;562.6666;23.44444;919.4993;919.4993;43.78568;24;21;630;480;-500;-713.4711
597;22;-931.4713;0;352.9999;352.9999;23.53333;653.3329;653.3329;54.44441;15;12;360;300;-400;-1191.471
598;16;-1066.217;0;97.99992;97.99992;16.33332;108.8333;108.8333;27.20833;6;4;120;120;-700;-606.2175
599;15;-1108.586;0;286.3332;286.3332;28.63332;93.99993;93.99993;46.99997;10;2;60;200;-400;-968.5863
600;20;-241.5579;0;348.6665;348.6665;21.79166;521.1663;521.1663;43.43053;16;12;360;320;-200;-721.5579
601;18;-1091.141;0;262.6667;262.6667;26.26667;262.3331;262.3331;52.46661;10;5;150;200;-600;-841.1414
602;26;-1155.233;0;429.3331;429.3331;26.83332;385.6665;385.6665;38.56665;16;10;300;320;-1100;-675.2334
603;16;-1129.757;0;173.6665;173.6665;21.70831;76.33333;76.33333;25.44444;8;3;90;160;-400;-979.7568
604;29;-1095.393;0;608;608;22.51852;597.3329;597.3329;42.66664;27;14;420;540;-600;-1455.393
605;16;-505.6222;0;258.0001;258.0001;18.42858;636.8333;636.8333;53.06944;14;12;360;280;-200;-945.6222
606;21;-1028.335;0;354.9999;354.9999;23.66666;364.3332;364.3332;40.48147;15;9;270;300;-600;-998.3348
607;17;-190.359;0;407.6664;407.6664;29.11902;513.4993;513.4993;46.68176;14;11;330;280;-200;-600.3589
608;17;-1225.193;0;242.6667;242.6667;30.33333;418.9998;418.9998;52.37497;8;8;240;160;-400;-1225.193
609;26;-505.4847;0;409.0001;409.0001;24.05883;442.1666;442.1666;34.01281;17;13;390;340;-500;-735.4847
610;18;-688.4228;0;391.3333;391.3333;20.59649;468.8332;468.8332;42.6212;19;11;330;380;-100;-1298.423
611;18;-605.8503;0;341.9998;341.9998;37.99997;189.8331;189.8331;37.96662;9;5;150;180;-400;-535.8503
612;19;-1104.219;0;459;459;45.9;305.9997;305.9997;43.71424;10;7;210;200;-600;-914.2192
613;11;-1010.28;0;193.3333;193.3333;24.16666;30.33335;30.33335;30.33335;8;1;30;160;0;-1200.28
614;15;-1476.218;0;67.6667;67.6667;33.83335;0;0;NaN;2;0;0;40;-400;-1116.218
615;28;-103.2051;0;1043.666;1043.666;37.27378;957.4994;957.4994;53.19441;28;18;540;560;-500;-703.2051
616;12;-1021.137;0;42.66666;42.66666;8.533331;64.33335;64.33335;21.44445;5;3;90;100;-100;-1111.136
617;45;-277.632;0;1579.332;1579.332;45.12378;1658.5;1658.5;51.82811;35;32;960;700;-1400;-537.632
618;25;-489.8581;0;454.3333;454.3333;25.24074;582.1669;582.1669;44.78207;18;13;390;360;-700;-539.858
619;11;-373.1987;0;74.33334;74.33334;10.61905;234.1665;234.1665;46.8333;7;5;150;140;-100;-563.1987
620;24;-913.5972;0;291.0001;291.0001;24.25001;287.0001;287.0001;41.00001;12;7;210;240;-600;-763.5972
621;13;-1167.607;0;67.00003;67.00003;16.75001;88.83343;88.83343;88.83343;4;1;30;80;-200;-1077.607
622;15;-669.2482;0;147.3333;147.3333;14.73333;65.83336;65.83336;21.94445;10;3;90;200;-300;-659.2482
623;21;-341.747;0;410.3333;410.3333;27.35556;493.8334;493.8334;44.89394;15;11;330;300;-300;-671.747
624;14;-142.4069;0;288.3333;288.3333;26.21211;312.4998;312.4998;39.06248;11;8;240;220;-100;-502.4069
625;18;-557.451;0;389.6665;389.6665;32.47221;391.4998;391.4998;48.93747;12;8;240;240;-400;-637.451
626;14;-749.6066;0;152.3333;152.3333;19.04167;103.5;103.5;25.87501;8;4;120;160;-300;-729.6066
627;15;-426.4345;0;297.6665;297.6665;21.2619;600.1662;600.1662;54.56056;14;11;330;280;-300;-736.4344
628;49;-536.9576;0;1105;1105;30.69444;1567;1567;48.96874;36;32;960;720;-1200;-1016.958
629;30;-630.062;0;908.3332;908.3332;34.93589;946.3329;946.3329;45.06347;26;21;630;520;-800;-980.062
630;21;-193.9891;0;671.6664;671.6664;31.98412;598.0001;598.0001;46;21;13;390;420;-400;-603.9891
631;20;-342.9578;0;344.9997;344.9997;28.74998;340.3329;340.3329;48.61898;12;7;210;240;-100;-692.9578
632;16;-966.8524;0;77.33333;77.33333;9.666666;186.1666;186.1666;31.02776;8;6;180;160;-400;-906.8525
633;19;-858.108;0;212.3334;212.3334;21.23334;151.6666;151.6666;37.91665;10;4;120;200;-600;-578.108
634;33;-94.92241;0;1025.667;1025.667;34.18889;1401.333;1401.333;53.89741;30;26;780;600;-700;-774.9224
635;12;-167.2808;0;283.3333;283.3333;25.75757;193.5;193.5;27.64286;11;7;210;220;0;-597.2808
636;25;271.7276;0;878.3329;878.3329;30.28734;920.666;920.666;36.82664;29;25;750;580;-400;-658.2725
637;11;-300.5588;0;286.3333;286.3333;22.02563;86;86;21.5;13;4;120;260;-100;-580.5588
638;19;-931.7266;0;163.3332;163.3332;16.33332;89.49999;89.49999;17.9;10;5;150;200;-300;-981.7267
639;25;-326.6021;0;537.3332;537.3332;22.38888;652.833;652.833;38.40194;24;17;510;480;-400;-916.6021
640;22;-556.1346;0;366.6666;366.6666;24.44444;390.8331;390.8331;35.53028;15;11;330;300;-600;-586.1346
641;37;-190.3092;0;1009.333;1009.333;32.55913;1104.666;1104.666;46.02776;31;24;720;620;-800;-730.3091
642;15;-289.0408;0;347.3332;347.3332;21.70833;262.6667;262.6667;29.18519;16;9;270;320;-200;-679.0408
643;12;-727.417;0;339.9997;339.9997;33.99997;305.333;305.333;61.0666;10;5;150;200;-100;-977.417
644;21;-311.505;0;322.9999;322.9999;21.53333;460.1667;460.1667;35.39744;15;13;390;300;-100;-901.5049
645;27;-946.0021;0;207.3333;207.3333;15.94872;238;238;23.8;13;10;300;260;-900;-606.0021
646;18;-505.3033;0;270.3333;270.3333;27.03333;107.6666;107.6666;35.88887;10;3;90;200;-200;-595.3033
647;11;-882.0197;0;159.6666;159.6666;31.93332;52.66671;52.66671;26.33335;5;2;60;100;-200;-842.0198
648;13;-978.163;0;143;143;23.83334;221.3336;221.3336;73.77789;6;3;90;120;-300;-888.163
649;19;-943.5354;0;262.9999;262.9999;20.23076;355.6667;355.6667;44.45834;13;8;240;260;-600;-843.5354
650;26;-323.7938;0;696.6664;696.6664;31.66666;817.333;817.333;40.86665;22;20;600;440;-400;-963.7938
651;16;-720.4261;0;569.9996;569.9996;47.49997;361.6669;361.6669;51.66669;12;7;210;240;-200;-970.426
652;15;-180.3452;0;677.3337;677.3337;42.33336;451.4998;451.4998;45.14997;16;10;300;320;-300;-500.3452
653;23;-780.9622;0;246.6668;246.6668;18.97437;456.3331;456.3331;41.48483;13;11;330;260;-600;-770.9623
654;19;-918.3118;0;366.9998;366.9998;24.46665;413.333;413.333;45.92589;15;9;270;300;-800;-688.3118
655;24;-790.9803;0;463.3333;463.3333;24.38597;401.3333;401.3333;40.13334;19;10;300;380;-600;-870.9803
656;15;-244.9272;0;305.9998;305.9998;23.53845;299.4998;299.4998;29.94998;13;10;300;260;-200;-604.9272
657;23;-1711.116;0;417.6667;417.6667;34.80556;306.6667;306.6667;38.33334;12;8;240;240;-500;-1691.116
658;18;-107.384;0;459.6667;459.6667;30.64445;554.1664;554.1664;42.62818;15;13;390;300;-100;-697.3839
659;11;-98.4592;0;98.33335;98.33335;12.29167;126.6666;126.6666;31.66665;8;4;120;160;-100;-278.4592
660;20;-34.0659;0;728.0001;728.0001;29.12;622.5004;622.5004;36.61767;25;17;510;500;-300;-744.066
661;19;-797.2072;0;460.9998;460.9998;28.81249;314.4996;314.4996;34.9444;16;9;270;320;-600;-787.2072
662;24;-981.1483;0;211.6667;211.6667;16.28206;323;323;40.375;13;8;240;260;-900;-581.1481
663;27;-223.543;0;926.9997;926.9997;37.07999;1031.999;1031.999;51.59996;25;20;600;500;-600;-723.543
664;15;-755.1497;0;221.9999;221.9999;27.74998;198.6666;198.6666;33.1111;8;6;180;160;-300;-795.1497
665;27;-1516.765;0;486.3332;486.3332;32.42221;417.9998;417.9998;46.44443;15;9;270;300;-1000;-1086.765
666;50;868.0137;0;1238.333;1238.333;28.14394;1897;1897;47.425;44;40;1200;880;-900;-311.9863
667;23;-464.9426;0;312;312;20.8;418.6665;418.6665;38.06059;15;11;330;300;-300;-794.9425
668;25;-815.3421;0;601.9995;601.9995;35.41174;492.8333;492.8333;44.80302;17;11;330;340;-800;-685.3421
669;17;-705.9418;0;210.9999;210.9999;19.18181;171;171;34.2;11;5;150;220;-500;-575.9418
670;17;-1116.423;0;255.6668;255.6668;28.40742;137.9999;137.9999;45.99997;9;3;90;180;-200;-1186.422
671;17;-727.3274;0;280.3332;280.3332;25.48483;246.8332;246.8332;49.36664;11;5;150;220;-700;-397.3274
672;24;262.2574;0;415.3334;415.3334;18.05797;600.9999;600.9999;35.35294;23;17;510;460;-300;-407.7426
673;31;297.2968;0;1063.999;1063.999;29.55553;1213.166;1213.166;50.54858;36;24;720;720;-500;-642.7032
674;14;-618.6371;0;173.6666;173.6666;21.70833;108.1667;108.1667;27.04166;8;4;120;160;-200;-698.6372
675;18;-421.8982;0;341.6666;341.6666;21.35416;269.1667;269.1667;29.90741;16;9;270;320;-300;-711.8982
676;28;-934.9023;0;274.0001;274.0001;14.42106;381.8333;381.8333;31.81944;19;12;360;380;-700;-974.9023
677;15;-929.9951;0;154.6667;154.6667;22.09524;111.3333;111.3333;37.1111;7;3;90;140;-500;-659.995
678;21;-1146.896;0;177.6667;177.6667;19.74075;45.16668;45.16668;22.58334;9;2;60;180;-400;-986.8959
679;17;-1306.704;0;384.6669;384.6669;34.96972;194;194;38.79999;11;5;150;220;-500;-1176.704
680;15;-1053.513;0;137.6666;137.6666;19.66666;169.9998;169.9998;56.6666;7;3;90;140;-700;-583.5126
681;34;-472.2533;0;483.6667;483.6667;19.34667;897.1663;897.1663;42.72221;25;21;630;500;-900;-702.2533
682;10;-1020.877;0;90.99999;90.99999;15.16667;67.50001;67.50001;33.75;6;2;60;120;-100;-1100.877
683;29;271.1441;0;1031;1031;33.25806;1291.999;1291.999;53.83331;31;24;720;620;-100;-968.8558
684;24;-463.9979;0;512.6664;512.6664;28.48147;557.6667;557.6667;61.96297;18;9;270;360;-600;-493.9979
685;12;-1178.892;0;117.6667;117.6667;14.70834;52.83334;52.83334;17.61111;8;3;90;160;-300;-1128.892
686;17;-205.2697;0;88;88;8.8;188.5;188.5;26.92858;10;7;210;200;0;-615.2698
687;11;-569.5127;0;86.66667;86.66667;10.83333;75.50004;75.50004;25.16668;8;3;90;160;-200;-619.5127
688;21;-95.74835;0;540.6665;540.6665;30.03703;478.6664;478.6664;34.19045;18;14;420;360;-200;-675.7483
689;16;-82.32136;0;267.3334;267.3334;16.70834;271.0001;271.0001;22.58334;16;12;360;320;0;-762.3214
690;24;-385.6955;0;756.6664;756.6664;32.89854;1086.5;1086.5;54.32498;23;20;600;460;-400;-1045.695
691;52;-1225.854;0;1429.667;1429.667;35.74166;1740.333;1740.333;58.01112;40;30;900;800;-1700;-1225.854
692;20;-284.9583;0;500.6666;500.6666;27.81481;491.4996;491.4996;44.68179;18;11;330;360;-400;-574.9581
693;16;-228.1044;0;291.9998;291.9998;26.54543;339.4999;339.4999;42.43748;11;8;240;220;0;-688.1044
694;27;153.7507;0;939.333;939.333;33.54761;1185.5;1185.5;53.88635;28;22;660;560;-500;-566.2493
695;18;-251.774;0;305.6666;305.6666;19.10416;694.4996;694.4996;49.60712;16;14;420;320;-400;-591.774
696;17;-227.7559;0;380.6666;380.6666;19.03333;693.3334;693.3334;53.33334;20;13;390;400;-200;-817.756
697;19;-553.5538;0;316.0002;316.0002;24.3077;292.5001;292.5001;36.56251;13;8;240;260;-300;-753.5538
698;14;-522.7183;0;262.3332;262.3332;23.84847;140.3334;140.3334;28.06668;11;5;150;220;-300;-592.7183
699;17;-1428.213;0;246.6666;246.6666;24.66666;261.6665;261.6665;37.38092;10;7;210;200;-100;-1738.213
700;15;-225.0284;0;358.6667;358.6667;25.61905;271.4998;271.4998;33.93748;14;8;240;280;-100;-645.0284
701;24;-364.6879;0;420.333;420.333;23.35183;562.6661;562.6661;40.19044;18;14;420;360;-400;-744.6879
702;17;-160.5982;0;407.3331;407.3331;29.09522;486;486;44.18182;14;11;330;280;-300;-470.5982
703;17;-1222.68;0;240.3332;240.3332;18.48717;145.8333;145.8333;29.16666;13;5;150;260;-800;-832.6797
704;18;-630.0889;0;122.3333;122.3333;12.23333;209.8333;209.8333;41.96666;10;5;150;200;-400;-580.0889
705;15;-984.2508;0;341.3333;341.3333;42.66666;225.6665;225.6665;45.13329;8;5;150;160;-400;-894.2508
706;18;-325.3577;0;476.9998;476.9998;34.07141;495.1666;495.1666;55.01851;14;9;270;280;-300;-575.3577
707;19;-617.8793;0;369.6666;369.6666;30.80555;265.1665;265.1665;29.46294;12;9;270;240;-400;-727.8793
708;13;-424.8934;0;97.33334;97.33334;13.90476;68.83334;68.83334;34.41667;7;2;60;140;-100;-524.8934
709;16;-1022.438;0;246.9999;246.9999;19;311.6665;311.6665;38.95831;13;8;240;260;-600;-922.4375
710;17;-760.7874;0;331.3335;331.3335;27.61112;176.3335;176.3335;35.26669;12;5;150;240;-400;-750.7874
711;16;-20.04433;0;342.6667;342.6667;22.84445;456.8333;456.8333;41.5303;15;11;330;300;-100;-550.0444
712;27;-1164.821;0;425.9999;425.9999;28.4;364.9999;364.9999;36.49999;15;10;300;300;-1200;-564.8208
713;17;-836.8391;0;264.6666;264.6666;22.05555;166.3332;166.3332;41.58331;12;4;120;240;-300;-896.8391
714;21;-638.031;0;441.6666;441.6666;25.98039;342.6667;342.6667;34.26667;17;10;300;340;-200;-1078.031
715;14;-414.4015;0;288.3332;288.3332;22.17948;394.1666;394.1666;49.27082;13;8;240;260;-500;-414.4015
